locus_tag	ftype	length_bp	gene	EC_number	COG	product
FHBDMOFE_00585	CDS	456				universal stress protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00586	CDS	1764				gamma-glutamyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00587	CDS	1995				choline BCCT transporter BetT [Thiopseudomonas alkaliphila]
FHBDMOFE_00588	CDS	1929				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00589	CDS	918				DMT family transporter [Thiopseudomonas alkaliphila]
FHBDMOFE_00590	CDS	429				thioesterase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00591	CDS	1356				aminodeoxychorismate synthase component I [Thiopseudomonas alkaliphila]
FHBDMOFE_00592	CDS	1116				cell division protein ZapE [Thiopseudomonas alkaliphila]
FHBDMOFE_00593	CDS	789				hydroxyacylglutathione hydrolase [Thiopseudomonas alkaliphila]
FHBDMOFE_00594	CDS	1566				LysM peptidoglycan-binding domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00595	CDS	1839				extracellular solute-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00596	CDS	1833				extracellular solute-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00597	CDS	1089				microcin C ABC transporter permease YejB [Thiopseudomonas alkaliphila]
FHBDMOFE_00598	CDS	1020				ABC transporter permease [Thiopseudomonas alkaliphila]
FHBDMOFE_00599	CDS	1617				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00600	CDS	795				enoyl-ACP reductase FabI [Thiopseudomonas alkaliphila]
FHBDMOFE_00601	CDS	588				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00602	CDS	1074				3-deoxy-7-phosphoheptulonate synthase [Thiopseudomonas alkaliphila]
FHBDMOFE_00603	CDS	993				sulfate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00604	CDS	1119				tRNA 2-thiouridine(34) synthase MnmA [Thiopseudomonas alkaliphila]
FHBDMOFE_00605	CDS	621				high frequency lysogenization protein HflD [Thiopseudomonas alkaliphila]
FHBDMOFE_00606	CDS	855				DMT family transporter [Thiopseudomonas alkaliphila]
FHBDMOFE_00607	CDS	1371				adenylosuccinate lyase [Thiopseudomonas alkaliphila]
FHBDMOFE_00608	CDS	1182				cupin domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00609	CDS	429				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00610	CDS	345				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00611	CDS	1605				isocitrate lyase [Thiopseudomonas alkaliphila]
FHBDMOFE_00612	CDS	801				tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA [Thiopseudomonas alkaliphila]
FHBDMOFE_00613	CDS	288				hypothetical protein
FHBDMOFE_00614	CDS	822				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00615	CDS	369				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00616	CDS	3897				phosphoribosylformylglycinamidine synthase [Thiopseudomonas alkaliphila]
FHBDMOFE_00617	CDS	1440				membrane-bound lytic murein transglycosylase MltF [Thiopseudomonas alkaliphila]
FHBDMOFE_00618	CDS	816				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00619	CDS	2370				phosphoenolpyruvate synthase [Thiopseudomonas alkaliphila]
FHBDMOFE_00620	CDS	819				kinase/pyrophosphorylase [Thiopseudomonas alkaliphila]
FHBDMOFE_00621	CDS	150				lmo0937 family membrane protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00622	CDS	621				trimeric intracellular cation channel family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00623	CDS	1302				tryptophan 7-halogenase [Thiopseudomonas alkaliphila]
FHBDMOFE_00624	CDS	1326				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00625	CDS	1122				quinohemoprotein amine dehydrogenase subunit beta [Thiopseudomonas alkaliphila]
FHBDMOFE_00626	CDS	324				quinohemoprotein amine dehydrogenase subunit gamma [Thiopseudomonas alkaliphila]
FHBDMOFE_00627	CDS	1434				quinohemoprotein amine dehydrogenase maturation protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00628	CDS	1584				quinohemoprotein amine dehydrogenase subunit alpha [Thiopseudomonas alkaliphila]
FHBDMOFE_00629	CDS	1491				aldehyde dehydrogenase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00630	CDS	591				S8 family serine peptidase [Thiopseudomonas alkaliphila]
FHBDMOFE_00631	CDS	1734				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00632	CDS	1866				sigma-54-dependent Fis family transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00633	tRNA	77				tRNA-Arg(cct)
FHBDMOFE_00634	rRNA	110				5S ribosomal RNA
FHBDMOFE_00635	CDS	1434				quinohemoprotein amine dehydrogenase maturation protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00636	CDS	1584				quinohemoprotein amine dehydrogenase subunit alpha [Thiopseudomonas alkaliphila]
FHBDMOFE_00637	CDS	1491				aldehyde dehydrogenase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00638	CDS	591				S8 family serine peptidase [Thiopseudomonas alkaliphila]
FHBDMOFE_00639	CDS	1734				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00640	CDS	1170				sigma-54-dependent Fis family transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00641	CDS	867	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
FHBDMOFE_00642	rRNA	110				5S ribosomal RNA
FHBDMOFE_00643	rRNA	2888				23S ribosomal RNA
FHBDMOFE_00644	tRNA	76				tRNA-Ala(tgc)
FHBDMOFE_00645	tRNA	77				tRNA-Ile(gat)
FHBDMOFE_00646	rRNA	1541				16S ribosomal RNA
FHBDMOFE_00647	CDS	660				glutathione S-transferase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00648	CDS	465				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00649	CDS	378				Lrp/AsnC family transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00650	CDS	615	tldD	3.4.-.-	COG0312	Metalloprotease TldD
FHBDMOFE_00651	CDS	807				carbon-nitrogen hydrolase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00652	CDS	606				2'-5' RNA ligase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00653	CDS	504				phosphate-starvation-inducible PsiE family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00654	CDS	270				YebG family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00655	CDS	333				hypothetical protein
FHBDMOFE_00656	CDS	1095				tRNA (uridine(54)-C5)-methyltransferase TrmA [Thiopseudomonas alkaliphila]
FHBDMOFE_00657	CDS	879				16S rRNA (cytidine(1402)-2'-O)-methyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00658	CDS	1461				penicillin-binding protein activator [Thiopseudomonas alkaliphila]
FHBDMOFE_00659	CDS	315				hypothetical protein
FHBDMOFE_00660	CDS	1095				tRNA (uridine(54)-C5)-methyltransferase TrmA [Thiopseudomonas alkaliphila]
FHBDMOFE_00661	CDS	879				16S rRNA (cytidine(1402)-2'-O)-methyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00662	CDS	1734				penicillin-binding protein activator [Thiopseudomonas alkaliphila]
FHBDMOFE_00663	CDS	372				YraN family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00664	CDS	588				phosphoheptose isomerase [Thiopseudomonas alkaliphila]
FHBDMOFE_00665	CDS	528				BON domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00666	CDS	315				AzlD domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00667	CDS	693				AzlC family ABC transporter permease [Thiopseudomonas alkaliphila]
FHBDMOFE_00668	CDS	354				50S ribosomal protein L19 [Thiopseudomonas alkaliphila]
FHBDMOFE_00669	CDS	744				tRNA (guanosine(37)-N1)-methyltransferase TrmD [Thiopseudomonas alkaliphila]
FHBDMOFE_00670	CDS	534				ribosome maturation factor RimM [Thiopseudomonas alkaliphila]
FHBDMOFE_00671	CDS	258				30S ribosomal protein S16 [Thiopseudomonas alkaliphila]
FHBDMOFE_00672	CDS	1377				signal recognition particle protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00673	CDS	585				Maf family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00674	CDS	981				signal peptide peptidase SppA [Thiopseudomonas alkaliphila]
FHBDMOFE_00675	CDS	681				HAD-IA family hydrolase [Thiopseudomonas alkaliphila]
FHBDMOFE_00676	CDS	990				23S rRNA pseudouridine(955/2504/2580) synthase RluC [Thiopseudomonas alkaliphila]
FHBDMOFE_00677	CDS	3114				ribonuclease E [Thiopseudomonas alkaliphila]
FHBDMOFE_00678	CDS	2037				NADPH-dependent 2,4-dienoyl-CoA reductase [Thiopseudomonas alkaliphila]
FHBDMOFE_00679	CDS	1092				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00680	CDS	924				FecR domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00681	CDS	498				RNA polymerase sigma factor [Thiopseudomonas alkaliphila]
FHBDMOFE_00682	CDS	318				YbaN family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00683	CDS	573				biliverdin-producing heme oxygenase [Thiopseudomonas alkaliphila]
FHBDMOFE_00684	CDS	2565				TonB-dependent hemoglobin/transferrin/lactoferrin family receptor [Thiopseudomonas alkaliphila]
FHBDMOFE_00685	CDS	1470				ribosome biogenesis GTPase Der [Thiopseudomonas alkaliphila]
FHBDMOFE_00686	CDS	1143				outer membrane protein assembly factor BamB [Thiopseudomonas alkaliphila]
FHBDMOFE_00687	CDS	651				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00688	CDS	1290				histidine--tRNA ligase [Thiopseudomonas alkaliphila]
FHBDMOFE_00689	CDS	1113				flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [Thiopseudomonas alkaliphila]
FHBDMOFE_00690	CDS	951				hypothetical protein
FHBDMOFE_00691	CDS	762				type IV pilus biogenesis/stability protein PilW [Thiopseudomonas alkaliphila]
FHBDMOFE_00692	CDS	1134				23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN [Thiopseudomonas alkaliphila]
FHBDMOFE_00693	CDS	432				nucleoside-diphosphate kinase [Thiopseudomonas alkaliphila]
FHBDMOFE_00694	CDS	201				Fe-S cluster assembly protein IscX [Thiopseudomonas alkaliphila]
FHBDMOFE_00695	CDS	339				ISC system 2Fe-2S type ferredoxin [Thiopseudomonas alkaliphila]
FHBDMOFE_00696	CDS	1875				Fe-S protein assembly chaperone HscA [Thiopseudomonas alkaliphila]
FHBDMOFE_00697	CDS	525				co-chaperone HscB [Thiopseudomonas alkaliphila]
FHBDMOFE_00698	CDS	324				iron-sulfur cluster assembly protein IscA [Thiopseudomonas alkaliphila]
FHBDMOFE_00699	CDS	387				Fe-S cluster assembly scaffold IscU [Thiopseudomonas alkaliphila]
FHBDMOFE_00700	CDS	1215				IscS subfamily cysteine desulfurase [Thiopseudomonas alkaliphila]
FHBDMOFE_00701	CDS	516				Fe-S cluster assembly transcriptional regulator IscR [Thiopseudomonas alkaliphila]
FHBDMOFE_00702	CDS	795				serine O-acetyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00703	CDS	792				RNA methyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00704	CDS	810				amidohydrolase [Thiopseudomonas alkaliphila]
FHBDMOFE_00705	CDS	1155				pyridoxal phosphate-dependent aminotransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00706	CDS	252				two-component system response regulator OmpR [Thiopseudomonas alkaliphila]
FHBDMOFE_00707	CDS	282				response regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00708	CDS	1380				ATP-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00709	CDS	513				SprT-like domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00710	CDS	762				M48 family metalloprotease [Thiopseudomonas alkaliphila]
FHBDMOFE_00711	CDS	183				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00712	CDS	2112				polyribonucleotide nucleotidyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00713	CDS	270				30S ribosomal protein S15 [Thiopseudomonas alkaliphila]
FHBDMOFE_00714	CDS	927				tRNA pseudouridine(55) synthase TruB [Thiopseudomonas alkaliphila]
FHBDMOFE_00715	CDS	387				30S ribosome-binding factor RbfA [Thiopseudomonas alkaliphila]
FHBDMOFE_00716	CDS	2565				translation initiation factor IF-2 [Thiopseudomonas alkaliphila]
FHBDMOFE_00717	CDS	1482				transcription termination factor NusA [Thiopseudomonas alkaliphila]
FHBDMOFE_00718	CDS	459				ribosome maturation factor RimP [Thiopseudomonas alkaliphila]
FHBDMOFE_00719	tRNA	86				tRNA-Leu(gag)
FHBDMOFE_00720	CDS	366				preprotein translocase subunit SecG [Thiopseudomonas alkaliphila]
FHBDMOFE_00721	CDS	759				triose-phosphate isomerase [Thiopseudomonas alkaliphila]
FHBDMOFE_00722	CDS	1344				phosphoglucosamine mutase [Thiopseudomonas alkaliphila]
FHBDMOFE_00723	CDS	843				dihydropteroate synthase [Thiopseudomonas alkaliphila]
FHBDMOFE_00724	CDS	1929				ATP-dependent zinc metalloprotease FtsH [Thiopseudomonas alkaliphila]
FHBDMOFE_00725	CDS	624				23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE [Thiopseudomonas alkaliphila]
FHBDMOFE_00726	CDS	312				ribosome assembly RNA-binding protein YhbY [Thiopseudomonas alkaliphila]
FHBDMOFE_00727	CDS	456				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00728	CDS	477				transcription elongation factor GreA [Thiopseudomonas alkaliphila]
FHBDMOFE_00729	CDS	3222				carbamoyl-phosphate synthase large subunit [Thiopseudomonas alkaliphila]
FHBDMOFE_00730	CDS	672				leucine efflux protein LeuE [Thiopseudomonas alkaliphila]
FHBDMOFE_00731	CDS	1131				glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit [Thiopseudomonas alkaliphila]
FHBDMOFE_00732	CDS	804				4-hydroxy-tetrahydrodipicolinate reductase [Thiopseudomonas alkaliphila]
FHBDMOFE_00733	CDS	1128				molecular chaperone DnaJ [Thiopseudomonas alkaliphila]
FHBDMOFE_00734	CDS	1917				molecular chaperone DnaK [Thiopseudomonas alkaliphila]
FHBDMOFE_00735	CDS	558				nucleotide exchange factor GrpE [Thiopseudomonas alkaliphila]
FHBDMOFE_00736	CDS	1692				DNA repair protein RecN [Thiopseudomonas alkaliphila]
FHBDMOFE_00737	CDS	3825				YhdP family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00738	CDS	1458				ribonuclease G [Thiopseudomonas alkaliphila]
FHBDMOFE_00739	CDS	591				Maf family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00740	CDS	471				rod shape-determining protein MreD [Thiopseudomonas alkaliphila]
FHBDMOFE_00741	CDS	864				rod shape-determining protein MreC [Thiopseudomonas alkaliphila]
FHBDMOFE_00742	CDS	1044				rod shape-determining protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00743	CDS	288				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Thiopseudomonas alkaliphila]
FHBDMOFE_00744	CDS	1452				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA [Thiopseudomonas alkaliphila]
FHBDMOFE_00745	CDS	1446				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB [Thiopseudomonas alkaliphila]
FHBDMOFE_00746	CDS	354				septal ring lytic transglycosylase RlpA family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00747	CDS	438				hypothetical protein
FHBDMOFE_00748	CDS	1191				FAD/NAD(P)-binding oxidoreductase [Thiopseudomonas alkaliphila]
FHBDMOFE_00749	CDS	495				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00750	CDS	1284				sugar transferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00751	CDS	198				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00752	CDS	780				glycosyltransferase family 2 protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00753	CDS	1098				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00754	CDS	1239				hypothetical protein
FHBDMOFE_00755	CDS	1149				UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) [Thiopseudomonas alkaliphila]
FHBDMOFE_00756	CDS	1218				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00757	CDS	1278				O-antigen translocase [Thiopseudomonas alkaliphila]
FHBDMOFE_00758	CDS	1137				DegT/DnrJ/EryC1/StrS family aminotransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00759	CDS	522				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00760	CDS	387				FdtA/QdtA family cupin domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00761	CDS	912				glucose-1-phosphate thymidylyltransferase RfbA [Thiopseudomonas alkaliphila]
FHBDMOFE_00762	CDS	96				hypothetical protein
FHBDMOFE_00763	CDS	270				four helix bundle protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00764	CDS	1086				dTDP-glucose 4,6-dehydratase [Thiopseudomonas alkaliphila]
FHBDMOFE_00765	CDS	435				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00766	CDS	1062				hypothetical protein
FHBDMOFE_00767	CDS	1470				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
FHBDMOFE_00768	CDS	1938				acyltransferase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00769	CDS	1167				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00770	CDS	1137				glycosyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00771	CDS	864				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00772	CDS	957				glycosyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00773	CDS	771				glycosyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00774	CDS	1098				glycosyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00775	CDS	1785				carbamoyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00776	CDS	1470				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
FHBDMOFE_00777	CDS	750				lipopolysaccharide kinase [Thiopseudomonas alkaliphila]
FHBDMOFE_00778	CDS	732				protein kinase [Thiopseudomonas alkaliphila]
FHBDMOFE_00779	CDS	807				lipopolysaccharide core heptose(I) kinase RfaP [Thiopseudomonas alkaliphila]
FHBDMOFE_00780	CDS	1122				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00781	CDS	1017				lipopolysaccharide heptosyltransferase I [Thiopseudomonas alkaliphila]
FHBDMOFE_00782	CDS	1047				lipopolysaccharide heptosyltransferase II [Thiopseudomonas alkaliphila]
FHBDMOFE_00783	CDS	1905				PhoX family phosphatase [Thiopseudomonas alkaliphila]
FHBDMOFE_00784	CDS	1485				sodium/proline symporter PutP [Thiopseudomonas alkaliphila]
FHBDMOFE_00785	CDS	3156				bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA [Thiopseudomonas alkaliphila]
FHBDMOFE_00786	CDS	765				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00787	CDS	1260				chromate efflux transporter [Thiopseudomonas alkaliphila]
FHBDMOFE_00788	CDS	393				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00789	CDS	765				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00790	CDS	2637				phosphoenolpyruvate carboxylase [Thiopseudomonas alkaliphila]
FHBDMOFE_00791	CDS	606				cysteine hydrolase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00792	CDS	906				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00793	CDS	567				hypothetical protein
FHBDMOFE_00794	CDS	825				competence protein CoiA family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00795	CDS	633				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00796	CDS	2232				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00797	CDS	3156				tyrosine-type recombinase/integrase [Thiopseudomonas alkaliphila]
FHBDMOFE_00798	CDS	864				HD domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00799	CDS	1167				site-specific integrase [Thiopseudomonas alkaliphila]
FHBDMOFE_00800	CDS	216				MULTISPECIES: hypothetical protein [Pseudomonadaceae]
FHBDMOFE_00801	CDS	261				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00802	CDS	219				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00803	CDS	618				IS3 family transposase [Thiopseudomonas alkaliphila]
FHBDMOFE_00804	CDS	183				IS3 family transposase [Thiopseudomonas alkaliphila]
FHBDMOFE_00805	CDS	231				MULTISPECIES: thioredoxin family protein [Proteobacteria]
FHBDMOFE_00806	CDS	1320				permease [Thiopseudomonas alkaliphila]
FHBDMOFE_00807	CDS	540				sigma-70 family RNA polymerase sigma factor [Thiopseudomonas alkaliphila]
FHBDMOFE_00808	CDS	660				MULTISPECIES: NAD(P)H-dependent oxidoreductase [Proteobacteria]
FHBDMOFE_00809	CDS	429				arsenate reductase (glutaredoxin) [Thiopseudomonas alkaliphila]
FHBDMOFE_00810	CDS	1092				ACR3 family arsenite efflux transporter [Thiopseudomonas alkaliphila]
FHBDMOFE_00811	CDS	717				arsenical resistance protein ArsH [Thiopseudomonas alkaliphila]
FHBDMOFE_00812	CDS	273				metalloregulator ArsR/SmtB family transcription factor [Thiopseudomonas alkaliphila]
FHBDMOFE_00813	CDS	1488				SulP family inorganic anion transporter [Thiopseudomonas alkaliphila]
FHBDMOFE_00814	CDS	840				universal stress protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00815	CDS	1032				permease [Thiopseudomonas alkaliphila]
FHBDMOFE_00816	CDS	315				helix-turn-helix domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00817	CDS	495				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00818	CDS	711				hypothetical protein
FHBDMOFE_00819	CDS	1698				restriction endonuclease subunit S [Thiopseudomonas alkaliphila]
FHBDMOFE_00820	CDS	1476				N-6 DNA methylase [Thiopseudomonas alkaliphila]
FHBDMOFE_00821	CDS	2436				DEAD/DEAH box helicase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00822	tRNA	77				tRNA-Asp(gtc)
FHBDMOFE_00823	CDS	567				dCTP deaminase [Thiopseudomonas alkaliphila]
FHBDMOFE_00824	CDS	213				cold-shock protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00825	CDS	1077				iron-sulfur cluster carrier protein ApbC [Thiopseudomonas alkaliphila]
FHBDMOFE_00826	CDS	2049				methionine--tRNA ligase [Thiopseudomonas alkaliphila]
FHBDMOFE_00827	CDS	1311				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
FHBDMOFE_00828	CDS	795				VacJ family lipoprotein [Thiopseudomonas alkaliphila]
FHBDMOFE_00829	CDS	1170				patatin-like phospholipase family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00830	CDS	915				lipid A biosynthesis lauroyl acyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00831	CDS	744				septum site-determining protein MinC [Thiopseudomonas alkaliphila]
FHBDMOFE_00832	CDS	816				septum site-determining protein MinD [Thiopseudomonas alkaliphila]
FHBDMOFE_00833	CDS	255				cell division topological specificity factor MinE [Thiopseudomonas alkaliphila]
FHBDMOFE_00834	CDS	636				RluA family pseudouridine synthase [Thiopseudomonas alkaliphila]
FHBDMOFE_00835	CDS	960				MoxR family ATPase [Thiopseudomonas alkaliphila]
FHBDMOFE_00836	CDS	933				hypothetical protein
FHBDMOFE_00837	CDS	507				hypothetical protein
FHBDMOFE_00838	CDS	978				VWA domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00839	CDS	1566				VWA domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00840	CDS	1566				BatD family protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00841	CDS	3078				efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
FHBDMOFE_00842	CDS	1131				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
FHBDMOFE_00843	CDS	600				recombination mediator RecR [Thiopseudomonas alkaliphila]
FHBDMOFE_00844	CDS	327				YbaB/EbfC family nucleoid-associated protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00845	CDS	504				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00846	CDS	1287				DNA polymerase III subunit gamma/tau [Thiopseudomonas alkaliphila]
FHBDMOFE_00847	CDS	681				thiopurine S-methyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00848	CDS	306				ComEA family DNA-binding protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00849	CDS	294				YcgL domain-containing protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00850	CDS	1125				ribonuclease D [Thiopseudomonas alkaliphila]
FHBDMOFE_00851	CDS	642				response regulator [Thiopseudomonas alkaliphila]
FHBDMOFE_00852	CDS	1854				excinuclease ABC subunit UvrC [Thiopseudomonas alkaliphila]
FHBDMOFE_00853	CDS	564				CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Thiopseudomonas alkaliphila]
FHBDMOFE_00854	CDS	504				serine protease inhibitor ecotin [Thiopseudomonas alkaliphila]
FHBDMOFE_00855	tRNA	76				tRNA-Gly(gcc)
FHBDMOFE_00856	tRNA	74				tRNA-Cys(gca)
FHBDMOFE_00857	CDS	654				hypothetical protein [Thiopseudomonas alkaliphila]
FHBDMOFE_00858	CDS	684				hypothetical protein
FHBDMOFE_00859	CDS	684				uracil-DNA glycosylase [Thiopseudomonas alkaliphila]
FHBDMOFE_00860	CDS	831				NADPH-dependent 7-cyano-7-deazaguanine reductase QueF [Thiopseudomonas alkaliphila]
FHBDMOFE_00861	CDS	1281				porin [Thiopseudomonas alkaliphila]
FHBDMOFE_00862	CDS	321				NGG1p interacting factor NIF3 [Thiopseudomonas alkaliphila]
FHBDMOFE_00863	CDS	228				hypothetical protein
FHBDMOFE_00864	CDS	1122				beta-ketoacyl-ACP synthase III [Thiopseudomonas alkaliphila]
FHBDMOFE_00865	CDS	948				4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Thiopseudomonas alkaliphila]
FHBDMOFE_00866	CDS	444				FKBP-type peptidyl-prolyl cis-trans isomerase [Thiopseudomonas alkaliphila]
FHBDMOFE_00867	CDS	504				signal peptidase II [Thiopseudomonas alkaliphila]
FHBDMOFE_00868	CDS	2832				isoleucine--tRNA ligase [Thiopseudomonas alkaliphila]
FHBDMOFE_00869	CDS	942				bifunctional riboflavin kinase/FAD synthetase [Thiopseudomonas alkaliphila]
FHBDMOFE_00870	CDS	1569				murein biosynthesis integral membrane protein MurJ [Thiopseudomonas alkaliphila]
FHBDMOFE_00871	CDS	276				30S ribosomal protein S20 [Thiopseudomonas alkaliphila]
