locus_tag	ftype	length_bp	gene	EC_number	COG	product
AOANCADE_00531	CDS	708				MgtC family protein [Thiopseudomonas alkaliphila]
AOANCADE_00532	CDS	1008				ArsA family ATPase [Thiopseudomonas alkaliphila]
AOANCADE_00533	CDS	279				cory-CC-star protein [Thiopseudomonas alkaliphila]
AOANCADE_00534	CDS	1671				carbon starvation protein A [Thiopseudomonas alkaliphila]
AOANCADE_00535	CDS	1053				hypothetical protein
AOANCADE_00536	CDS	1935				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
AOANCADE_00537	CDS	1539				YdgA family protein [Thiopseudomonas alkaliphila]
AOANCADE_00538	CDS	1353				adenosylmethionine--8-amino-7-oxononanoate transaminase [Thiopseudomonas alkaliphila]
AOANCADE_00539	CDS	813				bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Thiopseudomonas alkaliphila]
AOANCADE_00540	CDS	786				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
AOANCADE_00541	CDS	825				prolipoprotein diacylglyceryl transferase [Thiopseudomonas alkaliphila]
AOANCADE_00542	CDS	795				thymidylate synthase [Thiopseudomonas alkaliphila]
AOANCADE_00543	CDS	285				hypothetical protein
AOANCADE_00544	CDS	984				hypothetical protein
AOANCADE_00545	CDS	819				hypothetical protein
AOANCADE_00546	CDS	162				oxidoreductase [Thiopseudomonas alkaliphila]
AOANCADE_00547	CDS	687				anaerobic ribonucleoside-triphosphate reductase activating protein [Thiopseudomonas alkaliphila]
AOANCADE_00548	CDS	510				SCP2 sterol-binding domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00549	CDS	891				U32 family peptidase [Thiopseudomonas alkaliphila]
AOANCADE_00550	CDS	996				U32 family peptidase [Thiopseudomonas alkaliphila]
AOANCADE_00551	CDS	951				adenosine deaminase [Thiopseudomonas alkaliphila]
AOANCADE_00552	CDS	1008				alpha/beta hydrolase [Thiopseudomonas alkaliphila]
AOANCADE_00553	CDS	633				hypothetical protein
AOANCADE_00554	CDS	1680				NAD-dependent DNA ligase LigB [Thiopseudomonas alkaliphila]
AOANCADE_00555	CDS	1476				hypothetical protein
AOANCADE_00556	CDS	477				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00557	CDS	1521				threonine ammonia-lyase, biosynthetic [Thiopseudomonas alkaliphila]
AOANCADE_00558	CDS	675				ribose-5-phosphate isomerase RpiA [Thiopseudomonas alkaliphila]
AOANCADE_00559	CDS	1011				asparaginase [Thiopseudomonas alkaliphila]
AOANCADE_00560	CDS	885				EamA family transporter [Thiopseudomonas alkaliphila]
AOANCADE_00561	CDS	417				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00562	CDS	396				hypothetical protein
AOANCADE_00563	CDS	639				YiiX/YebB-like N1pC/P60 family cysteine hydrolase [Thiopseudomonas alkaliphila]
AOANCADE_00564	CDS	630				LysE family translocator [Thiopseudomonas alkaliphila]
AOANCADE_00565	CDS	1839				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00566	CDS	1131				HPP family protein [Thiopseudomonas alkaliphila]
AOANCADE_00567	CDS	1191				NnrS family protein [Thiopseudomonas alkaliphila]
AOANCADE_00568	CDS	366				MerR family transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00569	CDS	861				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
AOANCADE_00570	CDS	447				PACE efflux transporter [Thiopseudomonas alkaliphila]
AOANCADE_00571	CDS	843				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00572	CDS	1071				nitronate monooxygenase [Thiopseudomonas alkaliphila]
AOANCADE_00573	CDS	1179				YbfB/YjiJ family MFS transporter [Thiopseudomonas alkaliphila]
AOANCADE_00574	CDS	324				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00575	CDS	1890				glutamine--fructose-6-phosphate transaminase (isomerizing) [Thiopseudomonas alkaliphila]
AOANCADE_00576	CDS	1845				dihydroxy-acid dehydratase [Thiopseudomonas alkaliphila]
AOANCADE_00577	CDS	2538				TonB-dependent receptor plug domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00578	CDS	1074				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00579	CDS	1176				benzoate/H(+) symporter BenE family transporter [Thiopseudomonas alkaliphila]
AOANCADE_00580	CDS	1617				iron ABC transporter permease [Thiopseudomonas alkaliphila]
AOANCADE_00581	CDS	1083				glycine cleavage system aminomethyltransferase GcvT [Thiopseudomonas alkaliphila]
AOANCADE_00582	CDS	378				glycine cleavage system protein GcvH [Thiopseudomonas alkaliphila]
AOANCADE_00583	CDS	1305				TRAP transporter large permease [Thiopseudomonas alkaliphila]
AOANCADE_00584	CDS	501				TRAP transporter small permease [Thiopseudomonas alkaliphila]
AOANCADE_00585	CDS	1002				DctP family TRAP transporter solute-binding subunit [Thiopseudomonas alkaliphila]
AOANCADE_00586	CDS	1032				amidohydrolase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00587	CDS	450				cytochrome c [Thiopseudomonas alkaliphila]
AOANCADE_00588	CDS	627				16S rRNA (guanine(966)-N(2))-methyltransferase RsmD [Thiopseudomonas alkaliphila]
AOANCADE_00589	CDS	1458				pitrilysin family protein [Thiopseudomonas alkaliphila]
AOANCADE_00590	CDS	1359				pitrilysin family protein [Thiopseudomonas alkaliphila]
AOANCADE_00591	CDS	1023	ftsY		COG0552	Signal recognition particle receptor FtsY
AOANCADE_00592	CDS	666				cell division ATP-binding protein FtsE [Thiopseudomonas alkaliphila]
AOANCADE_00593	CDS	1017				permease-like cell division protein FtsX [Thiopseudomonas alkaliphila]
AOANCADE_00594	CDS	864				RNA polymerase sigma factor RpoH [Thiopseudomonas alkaliphila]
AOANCADE_00595	CDS	927				lysine exporter LysO family protein [Thiopseudomonas alkaliphila]
AOANCADE_00596	CDS	1500				amino acid permease [Thiopseudomonas alkaliphila]
AOANCADE_00597	CDS	2010				DNA helicase Rep [Thiopseudomonas alkaliphila]
AOANCADE_00598	CDS	1965				choline BCCT transporter BetT [Thiopseudomonas alkaliphila]
AOANCADE_00599	CDS	1983				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
AOANCADE_00600	CDS	852				methylenetetrahydrofolate reductase [NAD(P)H] [Thiopseudomonas alkaliphila]
AOANCADE_00601	CDS	1407				adenosylhomocysteinase [Thiopseudomonas alkaliphila]
AOANCADE_00602	CDS	384				MAPEG family protein [Thiopseudomonas alkaliphila]
AOANCADE_00603	CDS	819				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00604	CDS	309				IS3 family transposase [Thiopseudomonas alkaliphila]
AOANCADE_00605	CDS	666				IS3 family transposase [Thiopseudomonas alkaliphila]
AOANCADE_00606	CDS	138				hypothetical protein
AOANCADE_00607	rRNA	110				5S ribosomal RNA
AOANCADE_00608	rRNA	2889				23S ribosomal RNA
AOANCADE_00609	tRNA	76				tRNA-Ala(tgc)
AOANCADE_00610	tRNA	77				tRNA-Ile(gat)
AOANCADE_00611	rRNA	1541				16S ribosomal RNA
AOANCADE_00612	CDS	408				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00613	CDS	1305				spore maturation protein [Thiopseudomonas alkaliphila]
AOANCADE_00614	CDS	777				N-acetylmuramoyl-L-alanine amidase [Thiopseudomonas alkaliphila]
AOANCADE_00615	CDS	405				TM2 domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00616	CDS	1362				bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU [Thiopseudomonas alkaliphila]
AOANCADE_00617	CDS	426				F0F1 ATP synthase subunit epsilon [Thiopseudomonas alkaliphila]
AOANCADE_00618	CDS	1377				F0F1 ATP synthase subunit beta [Thiopseudomonas alkaliphila]
AOANCADE_00619	CDS	879				F0F1 ATP synthase subunit gamma [Thiopseudomonas alkaliphila]
AOANCADE_00620	CDS	1545				F0F1 ATP synthase subunit alpha [Thiopseudomonas alkaliphila]
AOANCADE_00621	CDS	537				F0F1 ATP synthase subunit delta [Thiopseudomonas alkaliphila]
AOANCADE_00622	CDS	471				F0F1 ATP synthase subunit B [Thiopseudomonas alkaliphila]
AOANCADE_00623	CDS	240				F0F1 ATP synthase subunit C [Thiopseudomonas alkaliphila]
AOANCADE_00624	CDS	813				F0F1 ATP synthase subunit A [Thiopseudomonas alkaliphila]
AOANCADE_00625	CDS	399				F0F1 ATP synthase subunit I [Thiopseudomonas alkaliphila]
AOANCADE_00626	CDS	888				ParB/RepB/Spo0J family partition protein [Thiopseudomonas alkaliphila]
AOANCADE_00627	CDS	795				ParA family protein [Thiopseudomonas alkaliphila]
AOANCADE_00628	CDS	654				16S rRNA (guanine(527)-N(7))-methyltransferase RsmG [Thiopseudomonas alkaliphila]
AOANCADE_00629	CDS	1899				tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Thiopseudomonas alkaliphila]
AOANCADE_00630	CDS	1368				tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Thiopseudomonas alkaliphila]
AOANCADE_00631	CDS	1755				membrane protein insertase YidC [Thiopseudomonas alkaliphila]
AOANCADE_00632	CDS	237				membrane protein insertion efficiency factor YidD [Thiopseudomonas alkaliphila]
AOANCADE_00633	CDS	375				ribonuclease P protein component [Thiopseudomonas alkaliphila]
AOANCADE_00634	CDS	135				50S ribosomal protein L34 [Thiopseudomonas alkaliphila]
AOANCADE_00635	CDS	1290				hypothetical protein
AOANCADE_00636	CDS	399				Cu(I)-responsive transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00637	CDS	2475				heavy metal translocating P-type ATPase [Thiopseudomonas alkaliphila]
AOANCADE_00638	CDS	534				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00639	CDS	774				hypothetical protein
AOANCADE_00640	CDS	915				EamA family transporter RarD [Thiopseudomonas alkaliphila]
AOANCADE_00641	CDS	555				gamma carbonic anhydrase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00642	CDS	2046				oligopeptidase A [Thiopseudomonas alkaliphila]
AOANCADE_00643	CDS	273				YheV family putative metal-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00644	CDS	255				DNA-directed RNA polymerase subunit omega [Thiopseudomonas alkaliphila]
AOANCADE_00645	CDS	2115				bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase [Thiopseudomonas alkaliphila]
AOANCADE_00646	CDS	384				RidA family protein [Thiopseudomonas alkaliphila]
AOANCADE_00647	CDS	303				c-type cytochrome [Thiopseudomonas alkaliphila]
AOANCADE_00648	CDS	636				SCO family protein [Thiopseudomonas alkaliphila]
AOANCADE_00649	CDS	981				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
AOANCADE_00650	CDS	783				monofunctional biosynthetic peptidoglycan transglycosylase [Thiopseudomonas alkaliphila]
AOANCADE_00651	CDS	387				hypothetical protein
AOANCADE_00652	CDS	201				sulfur carrier protein ThiS [Thiopseudomonas alkaliphila]
AOANCADE_00653	CDS	795				thiazole synthase [Thiopseudomonas alkaliphila]
AOANCADE_00654	CDS	699				tRNA (guanosine(46)-N7)-methyltransferase TrmB [Thiopseudomonas alkaliphila]
AOANCADE_00655	CDS	627				guanylate kinase [Thiopseudomonas alkaliphila]
AOANCADE_00656	CDS	381				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
AOANCADE_00657	CDS	1125				50S ribosome-binding GTPase [Thiopseudomonas alkaliphila]
AOANCADE_00658	CDS	1515				GTPase domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00659	CDS	1230				sodium:proton antiporter NhaD [Thiopseudomonas alkaliphila]
AOANCADE_00660	CDS	975				2Fe-2S iron-sulfur cluster-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00661	CDS	1467				4-hydroxy-3-polyprenylbenzoate decarboxylase [Thiopseudomonas alkaliphila]
AOANCADE_00662	CDS	1263				transcription termination factor Rho [Thiopseudomonas alkaliphila]
AOANCADE_00663	CDS	327				thioredoxin TrxA [Thiopseudomonas alkaliphila]
AOANCADE_00664	CDS	1503				exopolyphosphatase [Thiopseudomonas alkaliphila]
AOANCADE_00665	CDS	432				hypothetical protein
AOANCADE_00666	CDS	1560				chromosomal replication initiator protein DnaA [Thiopseudomonas alkaliphila]
AOANCADE_00667	CDS	1104				DNA polymerase III subunit beta [Thiopseudomonas alkaliphila]
AOANCADE_00668	CDS	1095				DNA replication/repair protein RecF [Thiopseudomonas alkaliphila]
AOANCADE_00669	CDS	2421				DNA topoisomerase (ATP-hydrolyzing) subunit B [Thiopseudomonas alkaliphila]
AOANCADE_00670	CDS	1326				ATP-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00671	CDS	663				response regulator [Thiopseudomonas alkaliphila]
AOANCADE_00672	CDS	1716				protein-disulfide reductase DsbD [Thiopseudomonas alkaliphila]
AOANCADE_00673	CDS	813				TlpA disulfide reductase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00674	CDS	759				thiol:disulfide interchange protein DsbG [Thiopseudomonas alkaliphila]
AOANCADE_00675	CDS	807				tryptophan synthase subunit alpha [Thiopseudomonas alkaliphila]
AOANCADE_00676	CDS	1212				tryptophan synthase subunit beta [Thiopseudomonas alkaliphila]
AOANCADE_00677	CDS	927				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00678	CDS	1803				phenylacyl-CoA dehydrogenase [Thiopseudomonas alkaliphila]
AOANCADE_00679	CDS	558	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AOANCADE_00680	CDS	1071				uroporphyrinogen decarboxylase [Thiopseudomonas alkaliphila]
AOANCADE_00681	CDS	897				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00682	CDS	744				class III extradiol ring-cleavage dioxygenase [Thiopseudomonas alkaliphila]
AOANCADE_00683	CDS	288				hypothetical protein
AOANCADE_00684	CDS	525				cytochrome b/b6 domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00685	CDS	2193				YccS family putative transporter [Thiopseudomonas alkaliphila]
AOANCADE_00686	CDS	1764				30S ribosomal protein S12 methylthiotransferase accessory factor YcaO [Thiopseudomonas alkaliphila]
AOANCADE_00687	CDS	780				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00688	CDS	981				bile acid:sodium symporter [Thiopseudomonas alkaliphila]
AOANCADE_00689	CDS	249				molybdopterin converting factor subunit 1 [Thiopseudomonas alkaliphila]
AOANCADE_00690	CDS	465				molybdopterin synthase catalytic subunit MoaE [Thiopseudomonas alkaliphila]
AOANCADE_00691	CDS	1236				molybdopterin molybdotransferase MoeA [Thiopseudomonas alkaliphila]
AOANCADE_00692	CDS	267				DksA/TraR family C4-type zinc finger protein [Thiopseudomonas alkaliphila]
AOANCADE_00693	CDS	813				TOBE domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00694	CDS	1284				HAMP domain-containing sensor histidine kinase [Thiopseudomonas alkaliphila]
AOANCADE_00695	CDS	672				response regulator transcription factor [Thiopseudomonas alkaliphila]
AOANCADE_00696	CDS	1956				LTA synthase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00697	CDS	732				phosphatase PAP2 family protein [Thiopseudomonas alkaliphila]
AOANCADE_00698	CDS	708				dual specificity protein phosphatase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00699	CDS	2358				penicillin acylase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00700	CDS	1014				WYL domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00701	CDS	387				MliC family protein [Thiopseudomonas alkaliphila]
AOANCADE_00702	CDS	789				TatD family hydrolase [Thiopseudomonas alkaliphila]
AOANCADE_00703	CDS	1584				peptide chain release factor 3 [Thiopseudomonas alkaliphila]
AOANCADE_00704	CDS	507				M48 family metallopeptidase [Thiopseudomonas alkaliphila]
AOANCADE_00705	CDS	423				Hsp20/alpha crystallin family protein [Thiopseudomonas alkaliphila]
AOANCADE_00706	CDS	2103				TonB-dependent receptor [Thiopseudomonas alkaliphila]
AOANCADE_00707	CDS	1296				GTP-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00708	CDS	906				sulfate adenylyltransferase subunit CysD [Thiopseudomonas alkaliphila]
AOANCADE_00709	CDS	747				phosphoadenylyl-sulfate reductase [Thiopseudomonas alkaliphila]
AOANCADE_00710	CDS	1440				siroheme synthase CysG [Thiopseudomonas alkaliphila]
AOANCADE_00711	CDS	2565				TRAP transporter permease [Thiopseudomonas alkaliphila]
AOANCADE_00712	CDS	981				TAXI family TRAP transporter solute-binding subunit [Thiopseudomonas alkaliphila]
AOANCADE_00713	CDS	1305				amino-acid N-acetyltransferase [Thiopseudomonas alkaliphila]
AOANCADE_00714	CDS	1266				inorganic phosphate transporter [Thiopseudomonas alkaliphila]
AOANCADE_00715	CDS	678				TIGR00153 family protein [Thiopseudomonas alkaliphila]
AOANCADE_00716	CDS	1419				CYTH domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00717	CDS	918				SPFH/Band 7/PHB domain protein [Thiopseudomonas alkaliphila]
AOANCADE_00718	CDS	453				NfeD family protein [Thiopseudomonas alkaliphila]
AOANCADE_00719	CDS	753				NRDE family protein [Thiopseudomonas alkaliphila]
AOANCADE_00720	CDS	645				thiol:disulfide interchange protein DsbA/DsbL [Thiopseudomonas alkaliphila]
AOANCADE_00721	CDS	879				endonuclease/exonuclease/phosphatase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00722	CDS	957				glutathione synthase [Thiopseudomonas alkaliphila]
AOANCADE_00723	CDS	579				YqgE/AlgH family protein [Thiopseudomonas alkaliphila]
AOANCADE_00724	CDS	438				Holliday junction resolvase RuvX [Thiopseudomonas alkaliphila]
AOANCADE_00725	CDS	507				bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Thiopseudomonas alkaliphila]
AOANCADE_00726	CDS	1017				aspartate carbamoyltransferase catalytic subunit [Thiopseudomonas alkaliphila]
AOANCADE_00727	CDS	1272				dihydroorotase [Thiopseudomonas alkaliphila]
AOANCADE_00728	CDS	1197				class I SAM-dependent rRNA methyltransferase [Thiopseudomonas alkaliphila]
AOANCADE_00729	CDS	894				SdiA-regulated domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00730	CDS	825				3'(2'),5'-bisphosphate nucleotidase CysQ [Thiopseudomonas alkaliphila]
AOANCADE_00731	CDS	588				ADP compounds hydrolase NudE [Thiopseudomonas alkaliphila]
AOANCADE_00732	CDS	660				GMP/IMP nucleotidase [Thiopseudomonas alkaliphila]
AOANCADE_00733	CDS	690				cytochrome b/b6 domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00734	CDS	1035				type IV pilus twitching motility protein PilT [Thiopseudomonas alkaliphila]
AOANCADE_00735	CDS	690				YggS family pyridoxal phosphate-dependent enzyme [Thiopseudomonas alkaliphila]
AOANCADE_00736	CDS	810				pyrroline-5-carboxylate reductase [Thiopseudomonas alkaliphila]
AOANCADE_00737	CDS	609				YggT family protein [Thiopseudomonas alkaliphila]
AOANCADE_00738	CDS	282				hypothetical protein
AOANCADE_00739	CDS	1140				homoserine O-acetyltransferase [Thiopseudomonas alkaliphila]
AOANCADE_00740	CDS	603				methionine biosynthesis protein MetW [Thiopseudomonas alkaliphila]
AOANCADE_00741	CDS	420				hypothetical protein
AOANCADE_00742	CDS	594				RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Thiopseudomonas alkaliphila]
AOANCADE_00743	CDS	1152				radical SAM family heme chaperone HemW [Thiopseudomonas alkaliphila]
AOANCADE_00744	CDS	1923				MFS transporter [Thiopseudomonas alkaliphila]
AOANCADE_00745	CDS	1062				hypothetical protein
AOANCADE_00746	CDS	924				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00747	CDS	600				NAD(P)H-dependent oxidoreductase [Thiopseudomonas alkaliphila]
AOANCADE_00748	CDS	870				pirin family protein [Thiopseudomonas alkaliphila]
AOANCADE_00749	CDS	504				pantetheine-phosphate adenylyltransferase [Thiopseudomonas alkaliphila]
AOANCADE_00750	CDS	252				YfhL family 4Fe-4S dicluster ferredoxin [Thiopseudomonas alkaliphila]
AOANCADE_00751	CDS	1845				Na/Pi symporter [Thiopseudomonas alkaliphila]
AOANCADE_00752	CDS	1299				MFS transporter [Thiopseudomonas alkaliphila]
AOANCADE_00753	CDS	960				glycine--tRNA ligase subunit alpha [Thiopseudomonas alkaliphila]
AOANCADE_00754	CDS	2055				glycine--tRNA ligase subunit beta [Thiopseudomonas alkaliphila]
AOANCADE_00755	CDS	540				D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase [Thiopseudomonas alkaliphila]
AOANCADE_00756	CDS	816				lysophospholipid acyltransferase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00757	CDS	669				HEPN domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00758	CDS	471				flavodoxin family protein [Thiopseudomonas alkaliphila]
AOANCADE_00759	CDS	339				P-II family nitrogen regulator [Thiopseudomonas alkaliphila]
AOANCADE_00760	CDS	1293				phosphate regulon sensor histidine kinase PhoR [Thiopseudomonas alkaliphila]
AOANCADE_00761	CDS	690				phosphate regulon transcriptional regulator PhoB [Thiopseudomonas alkaliphila]
AOANCADE_00762	CDS	885				4-hydroxybenzoate octaprenyltransferase [Thiopseudomonas alkaliphila]
AOANCADE_00763	CDS	579				chorismate lyase [Thiopseudomonas alkaliphila]
AOANCADE_00764	CDS	1158				FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
AOANCADE_00765	CDS	378				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00766	CDS	921				c-type cytochrome [Thiopseudomonas alkaliphila]
AOANCADE_00767	CDS	636				c-type cytochrome [Thiopseudomonas alkaliphila]
AOANCADE_00768	CDS	1497				YifB family Mg chelatase-like AAA ATPase [Thiopseudomonas alkaliphila]
AOANCADE_00769	CDS	324				accessory factor UbiK family protein [Thiopseudomonas alkaliphila]
AOANCADE_00770	CDS	801				3-hydroxybutyrate dehydrogenase [Thiopseudomonas alkaliphila]
AOANCADE_00771	CDS	738				acetoacetyl-CoA reductase [Thiopseudomonas alkaliphila]
AOANCADE_00772	CDS	1170				type III PLP-dependent enzyme [Thiopseudomonas alkaliphila]
AOANCADE_00773	CDS	1350				flavodoxin domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00774	CDS	900				hypothetical protein
AOANCADE_00775	CDS	510				hypothetical protein
AOANCADE_00776	CDS	612				PepSY-associated TM helix domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00777	CDS	2142				TonB-dependent receptor [Thiopseudomonas alkaliphila]
AOANCADE_00778	CDS	711				SIMPL domain-containing protein [Thiopseudomonas alkaliphila]
AOANCADE_00779	CDS	1257				ATP-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00780	CDS	561				response regulator transcription factor [Thiopseudomonas alkaliphila]
AOANCADE_00781	CDS	1281				lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase [Thiopseudomonas alkaliphila]
AOANCADE_00782	CDS	561				LemA family protein [Thiopseudomonas alkaliphila]
AOANCADE_00783	CDS	954				zinc metalloprotease HtpX [Thiopseudomonas alkaliphila]
AOANCADE_00784	CDS	885				sugar nucleotide-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00785	CDS	933				NAD-dependent epimerase/dehydratase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00786	CDS	693				outer membrane beta-barrel protein [Thiopseudomonas alkaliphila]
AOANCADE_00787	CDS	1014				class 1 fructose-bisphosphatase [Thiopseudomonas alkaliphila]
AOANCADE_00788	CDS	438				D-aminoacyl-tRNA deacylase [Thiopseudomonas alkaliphila]
AOANCADE_00789	CDS	1254				serine hydroxymethyltransferase [Thiopseudomonas alkaliphila]
AOANCADE_00790	CDS	1665				energy-dependent translational throttle protein EttA [Thiopseudomonas alkaliphila]
AOANCADE_00791	CDS	1464				NADP-dependent succinate-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
AOANCADE_00792	CDS	1575				glutamate--cysteine ligase [Thiopseudomonas alkaliphila]
AOANCADE_00793	CDS	2310				Tex family protein [Thiopseudomonas alkaliphila]
AOANCADE_00794	CDS	720				two-component system response regulator OmpR [Thiopseudomonas alkaliphila]
AOANCADE_00795	CDS	1329				ATP-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00796	CDS	579				hypothetical protein
AOANCADE_00797	CDS	489				Fur family transcriptional regulator [Thiopseudomonas alkaliphila]
AOANCADE_00798	CDS	783				zinc ABC transporter ATP-binding protein ZnuC [Thiopseudomonas alkaliphila]
AOANCADE_00799	CDS	786				zinc ABC transporter permease subunit ZnuB [Thiopseudomonas alkaliphila]
AOANCADE_00800	CDS	771				hypothetical protein [Thiopseudomonas alkaliphila]
AOANCADE_00801	CDS	999				methionine ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00802	CDS	672				ABC transporter permease [Thiopseudomonas alkaliphila]
AOANCADE_00803	CDS	777				MetQ/NlpA family ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00804	CDS	162	vfr		COG0664	Cyclic AMP receptor-like protein
AOANCADE_00805	CDS	426				OsmC family protein [Thiopseudomonas alkaliphila]
AOANCADE_00806	CDS	795				adenosylmethionine decarboxylase [Thiopseudomonas alkaliphila]
AOANCADE_00807	CDS	648				2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase [Thiopseudomonas alkaliphila]
AOANCADE_00808	CDS	339				histidine triad nucleotide-binding protein [Thiopseudomonas alkaliphila]
AOANCADE_00809	CDS	426				protoporphyrinogen oxidase HemJ [Thiopseudomonas alkaliphila]
AOANCADE_00810	CDS	1035				N-acetyl-gamma-glutamyl-phosphate reductase [Thiopseudomonas alkaliphila]
AOANCADE_00811	CDS	351				iron-sulfur cluster insertion protein ErpA [Thiopseudomonas alkaliphila]
AOANCADE_00812	CDS	1107				anhydro-N-acetylmuramic acid kinase [Thiopseudomonas alkaliphila]
AOANCADE_00813	CDS	1428				peptidoglycan DD-metalloendopeptidase family protein [Thiopseudomonas alkaliphila]
AOANCADE_00814	CDS	1197				tyrosine--tRNA ligase [Thiopseudomonas alkaliphila]
AOANCADE_00815	rRNA	1541				16S ribosomal RNA
AOANCADE_00816	tRNA	77				tRNA-Ile(gat)
AOANCADE_00817	tRNA	76				tRNA-Ala(tgc)
AOANCADE_00818	rRNA	2889				23S ribosomal RNA
AOANCADE_00819	rRNA	110				5S ribosomal RNA
AOANCADE_00820	CDS	951				bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA [Thiopseudomonas alkaliphila]
AOANCADE_00821	CDS	741				type III pantothenate kinase [Thiopseudomonas alkaliphila]
AOANCADE_00822	tRNA	85				tRNA-Tyr(gta)
AOANCADE_00823	tRNA	74				tRNA-Gly(tcc)
AOANCADE_00824	tRNA	76				tRNA-Thr(ggt)
AOANCADE_00825	CDS	1200				elongation factor Tu [Thiopseudomonas alkaliphila]
AOANCADE_00826	tRNA	76				tRNA-Trp(cca)
AOANCADE_00827	CDS	369				preprotein translocase subunit SecE [Thiopseudomonas alkaliphila]
AOANCADE_00828	CDS	480				transcription termination/antitermination protein NusG [Thiopseudomonas alkaliphila]
AOANCADE_00829	CDS	432				50S ribosomal protein L11 [Thiopseudomonas alkaliphila]
AOANCADE_00830	CDS	699				50S ribosomal protein L1 [Thiopseudomonas alkaliphila]
