locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNEOLPGH_00555	CDS	135				hypothetical protein
KNEOLPGH_00556	CDS	720				succinate dehydrogenase iron-sulfur subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00557	CDS	1773				succinate dehydrogenase flavoprotein subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00558	CDS	369				succinate dehydrogenase, hydrophobic membrane anchor protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00559	CDS	414				succinate dehydrogenase, cytochrome b556 subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00560	CDS	1284				citrate synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00561	CDS	594				START domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00562	CDS	252				YkgJ family cysteine cluster protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00563	CDS	879				NAD(P)-dependent oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_00564	CDS	666				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00565	CDS	1506				cytochrome-c oxidase, cbb3-type subunit I [Thiopseudomonas alkaliphila]
KNEOLPGH_00566	CDS	612				cytochrome-c oxidase, cbb3-type subunit II [Thiopseudomonas alkaliphila]
KNEOLPGH_00567	CDS	915				cytochrome-c oxidase, cbb3-type subunit III [Thiopseudomonas alkaliphila]
KNEOLPGH_00568	CDS	1410				cytochrome c oxidase accessory protein CcoG [Thiopseudomonas alkaliphila]
KNEOLPGH_00569	CDS	516				FixH family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00570	CDS	2409				heavy metal translocating P-type ATPase [Thiopseudomonas alkaliphila]
KNEOLPGH_00571	CDS	222				cbb3-type cytochrome oxidase assembly protein CcoS [Thiopseudomonas alkaliphila]
KNEOLPGH_00572	CDS	681				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00573	CDS	1269				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00574	CDS	1932				transglycosylase SLT domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00575	CDS	759				sulfate transporter CysZ [Thiopseudomonas alkaliphila]
KNEOLPGH_00576	CDS	948				thioredoxin-disulfide reductase [Thiopseudomonas alkaliphila]
KNEOLPGH_00577	CDS	408				hypothetical protein
KNEOLPGH_00578	CDS	597				NAD(P)H:quinone oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_00579	CDS	354				arsenate reductase (glutaredoxin) [Thiopseudomonas alkaliphila]
KNEOLPGH_00580	CDS	471				TlpA disulfide reductase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00581	CDS	579				YecA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00582	CDS	825				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00583	CDS	333				LapA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00584	CDS	279				integration host factor subunit beta [Thiopseudomonas alkaliphila]
KNEOLPGH_00585	CDS	582				Fe-S biogenesis protein NfuA [Thiopseudomonas alkaliphila]
KNEOLPGH_00586	CDS	678				acireductone synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00587	CDS	552				acireductone dioxygenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00588	CDS	621				methylthioribulose 1-phosphate dehydratase [Thiopseudomonas alkaliphila]
KNEOLPGH_00589	CDS	1191				MFS transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00590	CDS	1092				chorismate synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00591	CDS	567				Smr/MutS family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00592	CDS	1254				NADP-dependent isocitrate dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00593	CDS	459				NUDIX hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_00594	CDS	681				lytic transglycosylase domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00595	CDS	549				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00596	CDS	1302				glutathionylspermidine synthase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00597	CDS	2220				primosomal protein N' [Thiopseudomonas alkaliphila]
KNEOLPGH_00598	CDS	1743				arginine--tRNA ligase [Thiopseudomonas alkaliphila]
KNEOLPGH_00599	CDS	705				SPOR domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00600	CDS	480				NYN domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00601	CDS	1920				TonB-dependent receptor [Thiopseudomonas alkaliphila]
KNEOLPGH_00602	CDS	207				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00603	CDS	741				adenosylcobinamide-GDP ribazoletransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00604	CDS	570				alpha-ribazole phosphatase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00605	CDS	1122				nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00606	CDS	528				bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00607	CDS	1104				bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD [Thiopseudomonas alkaliphila]
KNEOLPGH_00608	CDS	462				transcriptional regulator NrdR [Thiopseudomonas alkaliphila]
KNEOLPGH_00609	CDS	657				50S ribosomal protein L11 methyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00610	CDS	1335				tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB [Thiopseudomonas alkaliphila]
KNEOLPGH_00611	CDS	432				GFA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00612	CDS	1557				FGGY-family carbohydrate kinase [Thiopseudomonas alkaliphila]
KNEOLPGH_00613	CDS	1599				glycerol-3-phosphate dehydrogenase/oxidase [Thiopseudomonas alkaliphila]
KNEOLPGH_00614	CDS	1596				FAD-binding oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_00615	CDS	1005				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00616	CDS	648				glutathione S-transferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00617	CDS	624				Fic family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00618	CDS	186				antitoxin VbhA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00619	tRNA	76				tRNA-Gly(gcc)
KNEOLPGH_00620	tRNA	76				tRNA-Glu(ttc)
KNEOLPGH_00621	CDS	414				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00622	CDS	1176				acetyl-CoA C-acyltransferase FadA [Thiopseudomonas alkaliphila]
KNEOLPGH_00623	CDS	2148				fatty acid oxidation complex subunit alpha FadB [Thiopseudomonas alkaliphila]
KNEOLPGH_00624	CDS	456				universal stress protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00625	CDS	1764				gamma-glutamyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00626	CDS	1515				BCCT family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00627	CDS	456				BCCT family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00628	CDS	1929				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00629	CDS	918				DMT family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00630	CDS	429				thioesterase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00631	CDS	1356				aminodeoxychorismate synthase component I [Thiopseudomonas alkaliphila]
KNEOLPGH_00632	CDS	1116				cell division protein ZapE [Thiopseudomonas alkaliphila]
KNEOLPGH_00633	CDS	789				hydroxyacylglutathione hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_00634	CDS	1566				LysM peptidoglycan-binding domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00635	CDS	1839				extracellular solute-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00636	CDS	1833				extracellular solute-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00637	CDS	1089				microcin C ABC transporter permease YejB [Thiopseudomonas alkaliphila]
KNEOLPGH_00638	CDS	1020				ABC transporter permease [Thiopseudomonas alkaliphila]
KNEOLPGH_00639	CDS	1617				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00640	CDS	795				enoyl-ACP reductase FabI [Thiopseudomonas alkaliphila]
KNEOLPGH_00641	CDS	306				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00642	CDS	222				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00643	CDS	1074				3-deoxy-7-phosphoheptulonate synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00644	CDS	993				sulfate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00645	CDS	1119				tRNA 2-thiouridine(34) synthase MnmA [Thiopseudomonas alkaliphila]
KNEOLPGH_00646	CDS	621				high frequency lysogenization protein HflD [Thiopseudomonas alkaliphila]
KNEOLPGH_00647	CDS	855				DMT family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00648	CDS	1371				adenylosuccinate lyase [Thiopseudomonas alkaliphila]
KNEOLPGH_00649	CDS	1182				cupin domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00650	CDS	429				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00651	CDS	843				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00652	CDS	1605				isocitrate lyase [Thiopseudomonas alkaliphila]
KNEOLPGH_00653	CDS	801				tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA [Thiopseudomonas alkaliphila]
KNEOLPGH_00654	CDS	288				hypothetical protein
KNEOLPGH_00655	CDS	822				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00656	CDS	369				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00657	CDS	3897				phosphoribosylformylglycinamidine synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00658	CDS	1440				membrane-bound lytic murein transglycosylase MltF [Thiopseudomonas alkaliphila]
KNEOLPGH_00659	CDS	816				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00660	CDS	2370				phosphoenolpyruvate synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00661	CDS	819				kinase/pyrophosphorylase [Thiopseudomonas alkaliphila]
KNEOLPGH_00662	CDS	150				lmo0937 family membrane protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00663	CDS	621				trimeric intracellular cation channel family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00664	CDS	1302				tryptophan 7-halogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00665	CDS	1326				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00666	CDS	1122				quinohemoprotein amine dehydrogenase subunit beta [Thiopseudomonas alkaliphila]
KNEOLPGH_00667	CDS	324				quinohemoprotein amine dehydrogenase subunit gamma [Thiopseudomonas alkaliphila]
KNEOLPGH_00668	CDS	1434				quinohemoprotein amine dehydrogenase maturation protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00669	CDS	1584				quinohemoprotein amine dehydrogenase subunit alpha [Thiopseudomonas alkaliphila]
KNEOLPGH_00670	CDS	1491				aldehyde dehydrogenase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00671	CDS	591				S8 family serine peptidase [Thiopseudomonas alkaliphila]
KNEOLPGH_00672	CDS	1734				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00673	CDS	1866				sigma-54-dependent Fis family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00674	tRNA	77				tRNA-Arg(cct)
KNEOLPGH_00675	rRNA	110				5S ribosomal RNA
KNEOLPGH_00676	rRNA	2889				23S ribosomal RNA
KNEOLPGH_00677	tRNA	76				tRNA-Ala(tgc)
KNEOLPGH_00678	tRNA	77				tRNA-Ile(gat)
KNEOLPGH_00679	rRNA	1541				16S ribosomal RNA
KNEOLPGH_00680	CDS	660				glutathione S-transferase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00681	CDS	465				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00682	CDS	483				Lrp/AsnC family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00683	CDS	201				hypothetical protein
KNEOLPGH_00684	CDS	1389				PhoH family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00685	CDS	1569				cytochrome ubiquinol oxidase subunit I [Thiopseudomonas alkaliphila]
KNEOLPGH_00686	CDS	1134				cytochrome d ubiquinol oxidase subunit II [Thiopseudomonas alkaliphila]
KNEOLPGH_00687	CDS	117				cytochrome bd-I oxidase subunit CydX [Thiopseudomonas alkaliphila]
KNEOLPGH_00688	CDS	927				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00689	CDS	321				hypothetical protein
KNEOLPGH_00690	CDS	1671				cation acetate symporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00691	CDS	1134				4-phosphoerythronate dehydrogenase PdxB [Thiopseudomonas alkaliphila]
KNEOLPGH_00692	CDS	1365				exodeoxyribonuclease VII large subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00693	CDS	819				peptidoglycan DD-metalloendopeptidase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00694	CDS	1257				mechanosensitive ion channel family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00695	CDS	2007				TonB-dependent copper receptor [Thiopseudomonas alkaliphila]
KNEOLPGH_00696	CDS	453				hypothetical protein
KNEOLPGH_00697	CDS	1665				2-isopropylmalate synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00698	CDS	207				SlyX family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00699	CDS	435				HIT domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00700	CDS	159				hypothetical protein
KNEOLPGH_00701	CDS	1296				OprD family outer membrane porin [Thiopseudomonas alkaliphila]
KNEOLPGH_00702	CDS	1710				proline--tRNA ligase [Thiopseudomonas alkaliphila]
KNEOLPGH_00703	CDS	315	gltS_1			Sodium/glutamate symporter
KNEOLPGH_00704	CDS	885	gltS_2		COG0786	Sodium/glutamate symporter
KNEOLPGH_00705	CDS	231				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00706	CDS	822				enoyl-CoA hydratase [Thiopseudomonas alkaliphila]
KNEOLPGH_00707	CDS	1191				acetyl-CoA C-acyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00708	CDS	768				3-hydroxyacyl-CoA dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00709	CDS	1683				AMP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00710	CDS	1026				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00711	CDS	894				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00712	CDS	1509				CoA-acylating methylmalonate-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00713	CDS	888				3-hydroxyisobutyrate dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00714	CDS	1074				enoyl-CoA hydratase/isomerase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00715	CDS	1152				acyl-CoA dehydrogenase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00716	CDS	1641				chaperonin GroEL [Thiopseudomonas alkaliphila]
KNEOLPGH_00717	CDS	294				co-chaperone GroES [Thiopseudomonas alkaliphila]
KNEOLPGH_00718	CDS	507				membrane protein FxsA [Thiopseudomonas alkaliphila]
KNEOLPGH_00719	CDS	1506				AmpG family muropeptide MFS transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00720	CDS	339				MGMT family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00721	CDS	1026				hypothetical protein
KNEOLPGH_00722	CDS	930				FAD-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00723	CDS	750				electron transfer flavoprotein subunit beta/FixA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00724	CDS	1638				electron transfer flavoprotein-ubiquinone oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_00725	CDS	567				NAD(P)H-dependent oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_00726	CDS	816				MULTISPECIES: sulfonamide-resistant dihydropteroate synthase Sul2 [Bacteria]
KNEOLPGH_00727	CDS	282				MULTISPECIES: phosphoglucosamine mutase [Gammaproteobacteria]
KNEOLPGH_00728	CDS	1215				MULTISPECIES: tetracycline efflux MFS transporter Tet(31) [Proteobacteria]
KNEOLPGH_00729	CDS	630				MULTISPECIES: tetracycline resistance transcriptional repressor TetR [Proteobacteria]
KNEOLPGH_00730	CDS	390				MULTISPECIES: PhzF family phenazine biosynthesis protein [Gammaproteobacteria]
KNEOLPGH_00731	CDS	1494				MULTISPECIES: IS91-like element ISVsa3 family transposase [Bacteria]
KNEOLPGH_00732	CDS	225				MULTISPECIES: hypothetical protein [Bacteria]
KNEOLPGH_00733	CDS	738				MULTISPECIES: recombinase family protein [Bacteria]
KNEOLPGH_00734	CDS	768				MULTISPECIES: arsenical resistance protein ArsH [Bacteria]
KNEOLPGH_00735	CDS	507				MULTISPECIES: arsenate reductase ArsC [Bacteria]
KNEOLPGH_00736	CDS	1068				MULTISPECIES: ACR3 family arsenite efflux transporter [Bacteria]
KNEOLPGH_00737	CDS	204				hypothetical protein
KNEOLPGH_00738	CDS	225				MULTISPECIES: type I toxin-antitoxin system ptaRNA1 family toxin [Bacteria]
KNEOLPGH_00739	CDS	249				MULTISPECIES: hypothetical protein [Proteobacteria]
KNEOLPGH_00740	CDS	1428				MULTISPECIES: P-type conjugative transfer protein TrbL [Proteobacteria]
KNEOLPGH_00741	CDS	237				MULTISPECIES: entry exclusion lipoprotein TrbK [Bacteria]
KNEOLPGH_00742	CDS	780				MULTISPECIES: P-type conjugative transfer protein TrbJ [Bacteria]
KNEOLPGH_00743	CDS	189				MULTISPECIES: stabilization protein [Bacteria]
KNEOLPGH_00744	CDS	882				MULTISPECIES: replication protein C, IncQ-type [Proteobacteria]
KNEOLPGH_00745	CDS	828				MULTISPECIES: helicase RepA family protein [Proteobacteria]
KNEOLPGH_00746	CDS	222				MULTISPECIES: AlpA family phage regulatory protein [Proteobacteria]
KNEOLPGH_00747	CDS	1203				MULTISPECIES: site-specific integrase [Proteobacteria]
KNEOLPGH_00748	CDS	1566				glutamine-hydrolyzing GMP synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_00749	CDS	1473				IMP dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00750	CDS	450				ClpXP protease specificity-enhancing factor [Thiopseudomonas alkaliphila]
KNEOLPGH_00751	CDS	621				hypothetical protein
KNEOLPGH_00752	CDS	786				cytochrome c1 [Thiopseudomonas alkaliphila]
KNEOLPGH_00753	CDS	1212				cytochrome bc complex cytochrome b subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00754	CDS	594				ubiquinol-cytochrome c reductase iron-sulfur subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00755	CDS	393				30S ribosomal protein S9 [Thiopseudomonas alkaliphila]
KNEOLPGH_00756	CDS	429				50S ribosomal protein L13 [Thiopseudomonas alkaliphila]
KNEOLPGH_00757	CDS	1710				C4-dicarboxylic acid transporter DauA [Thiopseudomonas alkaliphila]
KNEOLPGH_00758	CDS	558				hypoxanthine-guanine phosphoribosyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00759	CDS	639				uracil phosphoribosyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00760	CDS	1266				uracil-xanthine permease family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00761	CDS	1884				phosphomethylpyrimidine synthase ThiC [Thiopseudomonas alkaliphila]
KNEOLPGH_00762	CDS	1434				TolC family outer membrane protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00763	CDS	984				PhoH family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00764	CDS	480				rRNA maturation RNase YbeY [Thiopseudomonas alkaliphila]
KNEOLPGH_00765	CDS	846				HlyC/CorC family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00766	CDS	1527				apolipoprotein N-acyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00767	CDS	222				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00768	CDS	375				hypothetical protein
KNEOLPGH_00769	CDS	936				AEC family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00770	CDS	690				HAD-IA family hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_00771	CDS	903				tyrosine recombinase XerC [Thiopseudomonas alkaliphila]
KNEOLPGH_00772	CDS	666				hypothetical protein
KNEOLPGH_00773	CDS	762				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00774	CDS	1251				diaminopimelate decarboxylase [Thiopseudomonas alkaliphila]
KNEOLPGH_00775	CDS	141				lipoprotein [Thiopseudomonas alkaliphila]
KNEOLPGH_00776	CDS	333				iron donor protein CyaY [Thiopseudomonas alkaliphila]
KNEOLPGH_00777	CDS	408				nucleoside diphosphate kinase regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00778	CDS	432				thioredoxin TrxC [Thiopseudomonas alkaliphila]
KNEOLPGH_00779	CDS	513				GspH/FimT family pseudopilin [Thiopseudomonas alkaliphila]
KNEOLPGH_00780	CDS	1293				polynucleotide adenylyltransferase PcnB [Thiopseudomonas alkaliphila]
KNEOLPGH_00781	CDS	525				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Thiopseudomonas alkaliphila]
KNEOLPGH_00782	CDS	801				3-methyl-2-oxobutanoate hydroxymethyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00783	CDS	849				pantoate--beta-alanine ligase [Thiopseudomonas alkaliphila]
KNEOLPGH_00784	CDS	381				aspartate 1-decarboxylase [Thiopseudomonas alkaliphila]
KNEOLPGH_00785	CDS	1665				glucose-6-phosphate isomerase [Thiopseudomonas alkaliphila]
KNEOLPGH_00786	CDS	1179				acetyl-CoA C-acetyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00787	CDS	441				YtoQ family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00788	CDS	411				META domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00789	CDS	1290				M18 family aminopeptidase [Thiopseudomonas alkaliphila]
KNEOLPGH_00790	CDS	450				YaiI/YqxD family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00791	CDS	714				DNA/RNA nuclease SfsA [Thiopseudomonas alkaliphila]
KNEOLPGH_00792	CDS	1176				pyridoxal phosphate-dependent aminotransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00793	CDS	423				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00794	CDS	564				GTP cyclohydrolase II [Thiopseudomonas alkaliphila]
KNEOLPGH_00795	CDS	102				hypothetical protein
KNEOLPGH_00796	CDS	1371				DNA repair protein RadA [Thiopseudomonas alkaliphila]
KNEOLPGH_00797	CDS	228				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00798	CDS	621				FKBP-type peptidyl-prolyl cis-trans isomerase [Thiopseudomonas alkaliphila]
KNEOLPGH_00799	CDS	450				DMT family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00800	CDS	447				type II 3-dehydroquinate dehydratase [Thiopseudomonas alkaliphila]
KNEOLPGH_00801	CDS	465				acetyl-CoA carboxylase biotin carboxyl carrier protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00802	CDS	1350				acetyl-CoA carboxylase biotin carboxylase subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00803	CDS	1863				DNA mismatch repair endonuclease MutL [Thiopseudomonas alkaliphila]
KNEOLPGH_00804	CDS	1449				N-acetylmuramoyl-L-alanine amidase [Thiopseudomonas alkaliphila]
KNEOLPGH_00805	CDS	486				tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE [Thiopseudomonas alkaliphila]
KNEOLPGH_00806	CDS	1065				tRNA epoxyqueuosine(34) reductase QueG [Thiopseudomonas alkaliphila]
KNEOLPGH_00807	CDS	540				oligoribonuclease [Thiopseudomonas alkaliphila]
KNEOLPGH_00808	CDS	1029				small ribosomal subunit biogenesis GTPase RsgA [Thiopseudomonas alkaliphila]
KNEOLPGH_00809	CDS	873				archaetidylserine decarboxylase [Thiopseudomonas alkaliphila]
KNEOLPGH_00810	CDS	93				hypothetical protein
KNEOLPGH_00811	CDS	531				ATP-dependent protease subunit HslV [Thiopseudomonas alkaliphila]
KNEOLPGH_00812	CDS	1350				ATP-dependent protease ATPase subunit HslU [Thiopseudomonas alkaliphila]
KNEOLPGH_00813	CDS	372				hypothetical protein
KNEOLPGH_00814	CDS	771				bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE [Thiopseudomonas alkaliphila]
KNEOLPGH_00815	CDS	618				SCP2 sterol-binding domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00816	CDS	1587				ubiquinone biosynthesis regulatory protein kinase UbiB [Thiopseudomonas alkaliphila]
KNEOLPGH_00817	CDS	420				phosphoribosyl-AMP cyclohydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_00818	CDS	336				phosphoribosyl-ATP diphosphatase [Thiopseudomonas alkaliphila]
KNEOLPGH_00819	CDS	234				twin-arginine translocase TatA/TatE family subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_00820	CDS	435				Sec-independent protein translocase protein TatB [Thiopseudomonas alkaliphila]
KNEOLPGH_00821	CDS	840				twin-arginine translocase subunit TatC [Thiopseudomonas alkaliphila]
KNEOLPGH_00822	CDS	708				16S rRNA (uracil(1498)-N(3))-methyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00823	CDS	450				Cd(II)/Pb(II)-responsive transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_00824	CDS	2184				heavy metal translocating P-type ATPase [Thiopseudomonas alkaliphila]
KNEOLPGH_00825	CDS	2481				ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00826	CDS	468				hypothetical protein
KNEOLPGH_00827	CDS	1269				ABC transporter permease [Thiopseudomonas alkaliphila]
KNEOLPGH_00828	CDS	708				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_00829	CDS	594				hypothetical protein
KNEOLPGH_00830	CDS	1338				NADP-specific glutamate dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_00831	CDS	660				oxygen-insensitive NAD(P)H-dependent nitroreductase NfsB [Thiopseudomonas alkaliphila]
KNEOLPGH_00832	CDS	1035				ferrochelatase [Thiopseudomonas alkaliphila]
KNEOLPGH_00833	CDS	1347				MATE family efflux transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_00834	CDS	870				thioredoxin [Thiopseudomonas alkaliphila]
KNEOLPGH_00835	CDS	1017				class I SAM-dependent methyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_00836	CDS	849				carboxylating nicotinate-nucleotide diphosphorylase [Thiopseudomonas alkaliphila]
KNEOLPGH_00837	CDS	270				hypothetical protein
KNEOLPGH_00838	CDS	2268				ribonucleoside-diphosphate reductase subunit alpha [Thiopseudomonas alkaliphila]
