locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELEJIIIG_00563	CDS	765				quinoprotein dehydrogenase-associated SoxYZ-like carrier [Thiopseudomonas alkaliphila]
ELEJIIIG_00564	CDS	435				cytochrome c-550 PedF [Thiopseudomonas alkaliphila]
ELEJIIIG_00565	CDS	1857				quinoprotein ethanol dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_00566	CDS	645				pentapeptide repeat-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00567	CDS	639				response regulator transcription factor [Thiopseudomonas alkaliphila]
ELEJIIIG_00568	CDS	555				sulfurtransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00569	CDS	660				response regulator transcription factor [Thiopseudomonas alkaliphila]
ELEJIIIG_00570	CDS	2631				PAS domain-containing hybrid sensor histidine kinase/response regulator [Thiopseudomonas alkaliphila]
ELEJIIIG_00571	CDS	1161				hypothetical protein
ELEJIIIG_00572	CDS	1179				porin [Thiopseudomonas alkaliphila]
ELEJIIIG_00573	CDS	1332				deoxyguanosinetriphosphate triphosphohydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00574	CDS	906				ADP-ribosylglycohydrolase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00575	CDS	837				DnaJ domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00576	CDS	954				5'-nucleotidase [Thiopseudomonas alkaliphila]
ELEJIIIG_00577	CDS	3393				AAA family ATPase [Thiopseudomonas alkaliphila]
ELEJIIIG_00578	CDS	1248				exonuclease subunit SbcD [Thiopseudomonas alkaliphila]
ELEJIIIG_00579	CDS	285				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00580	CDS	1107				AI-2E family transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00581	CDS	777				hypothetical protein
ELEJIIIG_00582	CDS	660				hypothetical protein
ELEJIIIG_00583	CDS	876				alpha/beta hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00584	CDS	486				phosphohistidine phosphatase SixA [Thiopseudomonas alkaliphila]
ELEJIIIG_00585	CDS	330				hypothetical protein
ELEJIIIG_00586	CDS	1017				NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_00587	CDS	1494				HAMP domain-containing histidine kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_00588	CDS	630				transcriptional repressor LexA [Thiopseudomonas alkaliphila]
ELEJIIIG_00589	CDS	486				SulA-like leucine-rich domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00590	CDS	1485				glutamate--tRNA ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_00591	CDS	1194				MFS transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00592	CDS	882				peptidoglycan DD-metalloendopeptidase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00593	CDS	945				hypothetical protein
ELEJIIIG_00594	CDS	648				protein-L-isoaspartate(D-aspartate) O-methyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00595	CDS	750				5'/3'-nucleotidase SurE [Thiopseudomonas alkaliphila]
ELEJIIIG_00596	CDS	1047				tRNA pseudouridine(13) synthase TruD [Thiopseudomonas alkaliphila]
ELEJIIIG_00597	CDS	474				2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_00598	CDS	1224				serine/threonine transporter SstT [Thiopseudomonas alkaliphila]
ELEJIIIG_00599	CDS	3681				translocation/assembly module TamB domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00600	CDS	1722				autotransporter assembly complex protein TamA [Thiopseudomonas alkaliphila]
ELEJIIIG_00601	CDS	816				exodeoxyribonuclease III [Thiopseudomonas alkaliphila]
ELEJIIIG_00602	CDS	918				bestrophin family ion channel [Thiopseudomonas alkaliphila]
ELEJIIIG_00603	CDS	2601				DNA mismatch repair protein MutS [Thiopseudomonas alkaliphila]
ELEJIIIG_00604	CDS	324				ferredoxin family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00605	CDS	153				IS3 family transposase [Thiopseudomonas alkaliphila]
ELEJIIIG_00606	CDS	258				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00607	CDS	1632				hypothetical protein
ELEJIIIG_00608	CDS	468				hypothetical protein
ELEJIIIG_00609	CDS	471				hypothetical protein
ELEJIIIG_00610	CDS	945				hypothetical protein
ELEJIIIG_00611	CDS	2748				type VI secretion system Vgr family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00612	CDS	1047				type VI secretion system protein TssA [Thiopseudomonas alkaliphila]
ELEJIIIG_00613	CDS	1395				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00614	CDS	3684				type VI secretion system membrane subunit TssM [Thiopseudomonas alkaliphila]
ELEJIIIG_00615	CDS	981				type VI secretion system-associated protein TagF [Thiopseudomonas alkaliphila]
ELEJIIIG_00616	CDS	777				OmpA family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00617	CDS	2799				type VI secretion system Vgr family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00618	CDS	411				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00619	CDS	1131				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00620	CDS	357				hypothetical protein
ELEJIIIG_00621	CDS	1458				type VI secretion system Vgr family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00622	CDS	1656				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00623	CDS	708				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00624	CDS	708				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00625	CDS	600				type VI secretion system Vgr family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00626	CDS	642				restriction endonuclease [Thiopseudomonas alkaliphila]
ELEJIIIG_00627	CDS	675				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00628	CDS	981				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00629	CDS	2517				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00630	CDS	981				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00631	CDS	2820				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00632	CDS	846				hypothetical protein
ELEJIIIG_00633	CDS	2709				type VI secretion system Vgr family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00634	CDS	2658				type VI secretion system ATPase TssH [Thiopseudomonas alkaliphila]
ELEJIIIG_00635	CDS	1062				type VI secretion system baseplate subunit TssG [Thiopseudomonas alkaliphila]
ELEJIIIG_00636	CDS	1839				type VI secretion system baseplate subunit TssF [Thiopseudomonas alkaliphila]
ELEJIIIG_00637	CDS	489				type VI secretion system baseplate subunit TssE [Thiopseudomonas alkaliphila]
ELEJIIIG_00638	CDS	504				type VI secretion system tube protein Hcp [Thiopseudomonas alkaliphila]
ELEJIIIG_00639	CDS	1488				type VI secretion system contractile sheath large subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_00640	CDS	516				type VI secretion system contractile sheath small subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_00641	CDS	633				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00642	CDS	681				type VI secretion system lipoprotein TssJ [Thiopseudomonas alkaliphila]
ELEJIIIG_00643	CDS	1344				type VI secretion system baseplate subunit TssK [Thiopseudomonas alkaliphila]
ELEJIIIG_00644	CDS	747				type IVB secretion system protein IcmH/DotU [Thiopseudomonas alkaliphila]
ELEJIIIG_00645	CDS	678				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00646	CDS	837				M15 family metallopeptidase [Thiopseudomonas alkaliphila]
ELEJIIIG_00647	CDS	798				IS3 family transposase [Thiopseudomonas alkaliphila]
ELEJIIIG_00648	CDS	267				IS3 family transposase [Thiopseudomonas alkaliphila]
ELEJIIIG_00649	CDS	432				IS1182 family transposase ISRle11
ELEJIIIG_00650	CDS	630				IS1182 family transposase ISCbo5
ELEJIIIG_00651	CDS	366				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00652	CDS	561				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_00653	CDS	450				YcgN family cysteine cluster protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00654	CDS	1308				tRNA lysidine(34) synthetase TilS [Thiopseudomonas alkaliphila]
ELEJIIIG_00655	CDS	951				acetyl-CoA carboxylase carboxyl transferase subunit alpha [Thiopseudomonas alkaliphila]
ELEJIIIG_00656	CDS	3516				DNA polymerase III subunit alpha [Thiopseudomonas alkaliphila]
ELEJIIIG_00657	CDS	678				DTW domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00658	CDS	516				3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA [Thiopseudomonas alkaliphila]
ELEJIIIG_00659	CDS	1218				beta-ketoacyl-ACP synthase I [Thiopseudomonas alkaliphila]
ELEJIIIG_00660	CDS	618				bifunctional phosphoserine phosphatase/homoserine phosphotransferase ThrH [Thiopseudomonas alkaliphila]
ELEJIIIG_00661	CDS	402				hypothetical protein
ELEJIIIG_00662	CDS	693				energy-coupling factor ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_00663	CDS	1446				deoxyribodipyrimidine photo-lyase [Thiopseudomonas alkaliphila]
ELEJIIIG_00664	CDS	1164				trypsin-like peptidase domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00665	CDS	759				Nif3-like dinuclear metal center hexameric protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00666	CDS	513				MGMT family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00667	CDS	2340				penicillin-binding protein 1C [Thiopseudomonas alkaliphila]
ELEJIIIG_00668	CDS	780				peroxide stress protein YaaA [Thiopseudomonas alkaliphila]
ELEJIIIG_00669	CDS	1059				histidinol-phosphate transaminase [Thiopseudomonas alkaliphila]
ELEJIIIG_00670	CDS	1323				histidinol dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_00671	CDS	636				ATP phosphoribosyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00672	CDS	1266				UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00673	CDS	240				BolA/IbaG family iron-sulfur metabolism protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00674	CDS	309				STAS domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00675	CDS	633				ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00676	CDS	471				outer membrane lipid asymmetry maintenance protein MlaD [Thiopseudomonas alkaliphila]
ELEJIIIG_00677	CDS	798				lipid asymmetry maintenance ABC transporter permease subunit MlaE [Thiopseudomonas alkaliphila]
ELEJIIIG_00678	CDS	810				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00679	CDS	975				KpsF/GutQ family sugar-phosphate isomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_00680	CDS	537				HAD hydrolase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00681	CDS	588				LPS export ABC transporter periplasmic protein LptC [Thiopseudomonas alkaliphila]
ELEJIIIG_00682	CDS	522				lipopolysaccharide transport periplasmic protein LptA [Thiopseudomonas alkaliphila]
ELEJIIIG_00683	CDS	726				LPS export ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00684	CDS	345				YajD family HNH nuclease [Thiopseudomonas alkaliphila]
ELEJIIIG_00685	CDS	654				DsbA family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00686	CDS	1791				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00687	tRNA	76				tRNA-Ala(ggc)
ELEJIIIG_00688	tRNA	76				tRNA-Glu(ttc)
ELEJIIIG_00689	tRNA	76				tRNA-Ala(ggc)
ELEJIIIG_00690	tRNA	76				tRNA-Glu(ttc)
ELEJIIIG_00691	CDS	777				TSUP family transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00692	CDS	861				NAD(+) diphosphatase [Thiopseudomonas alkaliphila]
ELEJIIIG_00693	CDS	813				crotonase/enoyl-CoA hydratase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00694	CDS	1503				sodium/proton antiporter NhaB [Thiopseudomonas alkaliphila]
ELEJIIIG_00695	CDS	492				RidA family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00696	CDS	405				cytochrome c [Thiopseudomonas alkaliphila]
ELEJIIIG_00697	CDS	1605				flavin monoamine oxidase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00698	CDS	360				translation initiation factor Sui1 [Thiopseudomonas alkaliphila]
ELEJIIIG_00699	CDS	1485				sodium/proline symporter PutP [Thiopseudomonas alkaliphila]
ELEJIIIG_00700	CDS	1620				FMN-binding glutamate synthase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00701	CDS	579				TMEM165/GDT1 family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00702	CDS	501				polyhydroxyalkanoate synthesis repressor PhaR [Thiopseudomonas alkaliphila]
ELEJIIIG_00703	CDS	1221				RNA-guided endonuclease TnpB family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00704	CDS	540	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
ELEJIIIG_00705	CDS	774				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00706	CDS	1074				linear amide C-N hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00707	CDS	681				hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00708	CDS	855				pirin family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00709	CDS	711				AzlC family ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_00710	CDS	318				AzlD domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00711	CDS	255				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00712	CDS	312				multidrug efflux SMR transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00713	CDS	966				LysR substrate-binding domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00714	tRNA	85				tRNA-Leu(tag)
ELEJIIIG_00715	tRNA	76				tRNA-His(gtg)
ELEJIIIG_00716	tRNA	77				tRNA-Arg(tct)
ELEJIIIG_00717	CDS	858				bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Thiopseudomonas alkaliphila]
ELEJIIIG_00718	CDS	654				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00719	CDS	4908				alpha-2-macroglobulin [Thiopseudomonas alkaliphila]
ELEJIIIG_00720	CDS	1659				nitrite/sulfite reductase [Thiopseudomonas alkaliphila]
ELEJIIIG_00721	CDS	525				hypothetical protein
ELEJIIIG_00722	CDS	1497				hypothetical protein
ELEJIIIG_00723	CDS	852				formyltetrahydrofolate deformylase [Thiopseudomonas alkaliphila]
ELEJIIIG_00724	CDS	735				VacJ family lipoprotein [Thiopseudomonas alkaliphila]
ELEJIIIG_00725	CDS	1386				cysteine--tRNA ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_00726	CDS	1683				glutamine--tRNA ligase/YqeY domain fusion protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00727	CDS	495				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_00728	CDS	747				UDP-2,3-diacylglucosamine diphosphatase [Thiopseudomonas alkaliphila]
ELEJIIIG_00729	CDS	1314				short-chain fatty acid transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00730	CDS	2343				NAD-dependent DNA ligase LigA [Thiopseudomonas alkaliphila]
ELEJIIIG_00731	CDS	858				cell division protein ZipA [Thiopseudomonas alkaliphila]
ELEJIIIG_00732	CDS	1905				1-deoxy-D-xylulose-5-phosphate synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_00733	CDS	345				zinc ribbon domain-containing protein YjdM [Thiopseudomonas alkaliphila]
ELEJIIIG_00734	CDS	1689				30S ribosomal protein S1 [Thiopseudomonas alkaliphila]
ELEJIIIG_00735	CDS	678				(d)CMP kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_00736	CDS	2244				bifunctional prephenate dehydrogenase/3-phosphoshikimate 1-carboxyvinyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00737	CDS	1134				histidinol-phosphate transaminase [Thiopseudomonas alkaliphila]
ELEJIIIG_00738	CDS	1095				prephenate dehydratase [Thiopseudomonas alkaliphila]
ELEJIIIG_00739	CDS	1083				3-phosphoserine/phosphohydroxythreonine transaminase [Thiopseudomonas alkaliphila]
ELEJIIIG_00740	CDS	2766				DNA gyrase subunit A [Thiopseudomonas alkaliphila]
ELEJIIIG_00741	CDS	1074				S-methyl-5-thioribose-1-phosphate isomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_00742	CDS	1827				lipid A export permease/ATP-binding protein MsbA [Thiopseudomonas alkaliphila]
ELEJIIIG_00743	CDS	705				DnaA regulatory inactivator Hda [Thiopseudomonas alkaliphila]
ELEJIIIG_00744	CDS	1176				AI-2E family transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00745	CDS	555				CDP-alcohol phosphatidyltransferase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00746	CDS	300				BolA family transcriptional regulator [Thiopseudomonas alkaliphila]
ELEJIIIG_00747	CDS	1353				OprD family porin [Thiopseudomonas alkaliphila]
ELEJIIIG_00748	CDS	639				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00749	CDS	1056				hypothetical protein
ELEJIIIG_00750	CDS	1062				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00751	CDS	801				energy transducer TonB [Thiopseudomonas alkaliphila]
ELEJIIIG_00752	CDS	414				biopolymer transporter ExbD [Thiopseudomonas alkaliphila]
ELEJIIIG_00753	CDS	552				MotA/TolQ/ExbB proton channel family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00754	CDS	1344				MotA/TolQ/ExbB proton channel family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00755	CDS	774				hypothetical protein
ELEJIIIG_00756	CDS	783				class II glutamine amidotransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00757	CDS	552				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00758	CDS	1098				DNA polymerase IV [Thiopseudomonas alkaliphila]
ELEJIIIG_00759	tRNA	77				tRNA-Met(cat)
ELEJIIIG_00760	CDS	1368				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00761	CDS	1326				group II intron reverse transcriptase/maturase [Thiopseudomonas alkaliphila]
ELEJIIIG_00762	CDS	132				hypothetical protein
ELEJIIIG_00763	CDS	1332				group II intron reverse transcriptase/maturase [Thiopseudomonas alkaliphila]
ELEJIIIG_00764	CDS	693				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00765	CDS	996				hypothetical protein
ELEJIIIG_00766	CDS	945				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00767	CDS	195				hypothetical protein
ELEJIIIG_00768	CDS	807				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00769	CDS	465				flavin reductase [Thiopseudomonas alkaliphila]
ELEJIIIG_00770	CDS	1029				methionine synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_00771	CDS	999				hypothetical protein
ELEJIIIG_00772	CDS	828				sulfate ABC transporter permease subunit CysT [Thiopseudomonas alkaliphila]
ELEJIIIG_00773	CDS	834				sulfate ABC transporter permease subunit CysW [Thiopseudomonas alkaliphila]
ELEJIIIG_00774	CDS	975				sulfate ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00775	CDS	1452				pyruvate kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_00776	CDS	324				Grx4 family monothiol glutaredoxin [Thiopseudomonas alkaliphila]
ELEJIIIG_00777	CDS	924				ornithine carbamoyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00778	CDS	1083				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00779	CDS	1149				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_00780	CDS	3132				efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_00781	CDS	1419				efflux transporter outer membrane subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_00782	CDS	783				OmpA family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00783	CDS	384				hypothetical protein
ELEJIIIG_00784	CDS	1299				acetyl-CoA hydrolase/transferase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00785	CDS	111				hypothetical protein
ELEJIIIG_00786	CDS	2841				RNA polymerase-associated protein RapA [Thiopseudomonas alkaliphila]
ELEJIIIG_00787	CDS	702				tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO [Thiopseudomonas alkaliphila]
ELEJIIIG_00788	CDS	840				UTP--glucose-1-phosphate uridylyltransferase GalU [Thiopseudomonas alkaliphila]
ELEJIIIG_00789	CDS	1314				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
ELEJIIIG_00790	CDS	900				EamA family transporter RarD [Thiopseudomonas alkaliphila]
ELEJIIIG_00791	CDS	327				Na+/H+ antiporter subunit G [Thiopseudomonas alkaliphila]
ELEJIIIG_00792	CDS	270				K+/H+ antiporter subunit F [Thiopseudomonas alkaliphila]
ELEJIIIG_00793	CDS	510				Na+/H+ antiporter subunit E [Thiopseudomonas alkaliphila]
ELEJIIIG_00794	CDS	1497				monovalent cation/H+ antiporter subunit D [Thiopseudomonas alkaliphila]
ELEJIIIG_00795	CDS	342				Na+/H+ antiporter subunit C [Thiopseudomonas alkaliphila]
ELEJIIIG_00796	CDS	2787				monovalent cation/H+ antiporter subunit A [Thiopseudomonas alkaliphila]
ELEJIIIG_00797	CDS	960				zinc-binding alcohol dehydrogenase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00798	CDS	348				hypothetical protein
ELEJIIIG_00799	tRNA	88				tRNA-Leu(taa)
ELEJIIIG_00800	CDS	2022				excinuclease ABC subunit UvrB [Thiopseudomonas alkaliphila]
ELEJIIIG_00801	CDS	1197				aspartate/tyrosine/aromatic aminotransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00802	CDS	714				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00803	CDS	1218				ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_00804	CDS	1161				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_00805	CDS	849				S1-like domain-containing RNA-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00806	CDS	600				ribonuclease HII [Thiopseudomonas alkaliphila]
ELEJIIIG_00807	CDS	1134				lipid-A-disaccharide synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_00808	CDS	777				acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00809	CDS	441				3-hydroxyacyl-ACP dehydratase FabZ [Thiopseudomonas alkaliphila]
ELEJIIIG_00810	CDS	1029				UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00811	CDS	504				OmpH family outer membrane protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00812	CDS	2370				outer membrane protein assembly factor BamA [Thiopseudomonas alkaliphila]
ELEJIIIG_00813	CDS	1341				RIP metalloprotease RseP [Thiopseudomonas alkaliphila]
ELEJIIIG_00814	CDS	1230				1-deoxy-D-xylulose-5-phosphate reductoisomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_00815	CDS	816				phosphatidate cytidylyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00816	CDS	747				isoprenyl transferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00817	CDS	558				ribosome recycling factor [Thiopseudomonas alkaliphila]
ELEJIIIG_00818	CDS	744				UMP kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_00819	CDS	870				translation elongation factor Ts [Thiopseudomonas alkaliphila]
ELEJIIIG_00820	CDS	738				30S ribosomal protein S2 [Thiopseudomonas alkaliphila]
ELEJIIIG_00821	CDS	783				type I methionyl aminopeptidase [Thiopseudomonas alkaliphila]
ELEJIIIG_00822	CDS	2709				[protein-PII] uridylyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00823	CDS	168				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00824	CDS	351				ArsC family reductase [Thiopseudomonas alkaliphila]
ELEJIIIG_00825	CDS	942				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00826	CDS	1209				cysteine desulfurase [Thiopseudomonas alkaliphila]
ELEJIIIG_00827	CDS	402				SufE family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00828	CDS	324				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00829	tRNA	77				tRNA-Val(gac)
ELEJIIIG_00830	CDS	744				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00831	CDS	1410				threonine synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_00832	CDS	1305				homoserine dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_00833	CDS	894				site-specific tyrosine recombinase XerD [Thiopseudomonas alkaliphila]
ELEJIIIG_00834	CDS	1371				MFS transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_00835	CDS	528				acyloxyacyl hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00836	CDS	795				glutamate racemase [Thiopseudomonas alkaliphila]
ELEJIIIG_00837	CDS	771				molybdopterin-synthase adenylyltransferase MoeB [Thiopseudomonas alkaliphila]
ELEJIIIG_00838	CDS	849				peptide chain release factor N(5)-glutamine methyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_00839	CDS	1083				peptide chain release factor 1 [Thiopseudomonas alkaliphila]
ELEJIIIG_00840	CDS	1269				glutamyl-tRNA reductase [Thiopseudomonas alkaliphila]
ELEJIIIG_00841	CDS	1734				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00842	CDS	612				lipoprotein insertase outer membrane protein LolB [Thiopseudomonas alkaliphila]
ELEJIIIG_00843	CDS	861				4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_00844	tRNA	75				tRNA-Gln(ttg)
ELEJIIIG_00845	CDS	945				ribose-phosphate pyrophosphokinase [Thiopseudomonas alkaliphila]
ELEJIIIG_00846	CDS	648				50S ribosomal protein L25/general stress protein Ctc [Thiopseudomonas alkaliphila]
ELEJIIIG_00847	CDS	585				aminoacyl-tRNA hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_00848	CDS	1101				redox-regulated ATPase YchF [Thiopseudomonas alkaliphila]
ELEJIIIG_00849	CDS	993				YhdH/YhfP family quinone oxidoreductase [Thiopseudomonas alkaliphila]
ELEJIIIG_00850	CDS	1047				protease SohB [Thiopseudomonas alkaliphila]
ELEJIIIG_00851	CDS	312				SCP2 sterol-binding domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_00852	CDS	1935				hypothetical protein
ELEJIIIG_00853	CDS	483				hypothetical protein [Thiopseudomonas alkaliphila]
