locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLBBFNMA_00614	CDS	666				DNA repair protein RecO [Thiopseudomonas alkaliphila]
HLBBFNMA_00615	CDS	891				GTPase Era [Thiopseudomonas alkaliphila]
HLBBFNMA_00616	CDS	696				ribonuclease III [Thiopseudomonas alkaliphila]
HLBBFNMA_00617	CDS	855				signal peptidase I [Thiopseudomonas alkaliphila]
HLBBFNMA_00618	CDS	1800				translation elongation factor 4 [Thiopseudomonas alkaliphila]
HLBBFNMA_00619	CDS	1416				DegQ family serine endoprotease [Thiopseudomonas alkaliphila]
HLBBFNMA_00620	CDS	471				SoxR reducing system RseC family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00621	CDS	978				hypothetical protein
HLBBFNMA_00622	CDS	609				RseA family anti-sigma factor [Thiopseudomonas alkaliphila]
HLBBFNMA_00623	CDS	582				RNA polymerase sigma factor RpoE [Thiopseudomonas alkaliphila]
HLBBFNMA_00624	CDS	1413				dihydrolipoyl dehydrogenase [Thiopseudomonas alkaliphila]
HLBBFNMA_00625	CDS	180				hypothetical protein
HLBBFNMA_00626	CDS	2988				ATP-binding protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00627	CDS	1374				sigma-54 dependent transcriptional regulator [Thiopseudomonas alkaliphila]
HLBBFNMA_00628	CDS	1431				PIG-L family deacetylase [Thiopseudomonas alkaliphila]
HLBBFNMA_00629	CDS	900				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
HLBBFNMA_00630	CDS	789				enoyl-CoA hydratase [Thiopseudomonas alkaliphila]
HLBBFNMA_00631	CDS	1641				L-aspartate oxidase [Thiopseudomonas alkaliphila]
HLBBFNMA_00632	CDS	270				succinate dehydrogenase assembly factor 2 [Thiopseudomonas alkaliphila]
HLBBFNMA_00633	CDS	948				folate-binding protein YgfZ [Thiopseudomonas alkaliphila]
HLBBFNMA_00634	CDS	918				transaldolase [Thiopseudomonas alkaliphila]
HLBBFNMA_00635	CDS	276				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
HLBBFNMA_00636	CDS	321				heavy metal-binding domain-containing protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00637	CDS	2076				exodeoxyribonuclease V subunit alpha [Thiopseudomonas alkaliphila]
HLBBFNMA_00638	CDS	3741				exodeoxyribonuclease V subunit beta [Thiopseudomonas alkaliphila]
HLBBFNMA_00639	CDS	3495				exodeoxyribonuclease V subunit gamma [Thiopseudomonas alkaliphila]
HLBBFNMA_00640	CDS	315				hypothetical protein
HLBBFNMA_00641	CDS	372				phage holin family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00642	CDS	393				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00643	tRNA	90				tRNA-Ser(gga)
HLBBFNMA_00644	CDS	336				S16 family serine protease [Thiopseudomonas alkaliphila]
HLBBFNMA_00645	CDS	942				tRNA dihydrouridine(20/20a) synthase DusA [Thiopseudomonas alkaliphila]
HLBBFNMA_00646	CDS	705				hypothetical protein
HLBBFNMA_00647	CDS	2610				bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Thiopseudomonas alkaliphila]
HLBBFNMA_00648	CDS	2331				membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family [Thiopseudomonas alkaliphila]
HLBBFNMA_00649	CDS	1134				pseudouridine synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00650	CDS	2175				bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Thiopseudomonas alkaliphila]
HLBBFNMA_00651	CDS	2376				insulinase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00652	CDS	774				ferredoxin--NADP reductase [Thiopseudomonas alkaliphila]
HLBBFNMA_00653	CDS	249				glutaredoxin family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00654	CDS	2292				fatty acid cis/trans isomerase [Thiopseudomonas alkaliphila]
HLBBFNMA_00655	CDS	3696				methionine synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00656	CDS	270				hypothetical protein
HLBBFNMA_00657	CDS	168				hypothetical protein
HLBBFNMA_00658	CDS	1092				YeeE/YedE family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00659	CDS	951				rhodanese-like domain-containing protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00660	CDS	921				universal stress protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00661	CDS	462				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00662	CDS	261				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00663	CDS	654				pyridoxamine 5'-phosphate oxidase [Thiopseudomonas alkaliphila]
HLBBFNMA_00664	CDS	624				OmpA family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00665	CDS	960				putative 2-dehydropantoate 2-reductase [Thiopseudomonas alkaliphila]
HLBBFNMA_00666	CDS	1260				c-type cytochrome biogenesis protein CcmI [Thiopseudomonas alkaliphila]
HLBBFNMA_00667	CDS	501				cytochrome c-type biogenesis protein CcmH [Thiopseudomonas alkaliphila]
HLBBFNMA_00668	CDS	540				DsbE family thiol:disulfide interchange protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00669	CDS	1995				heme lyase CcmF/NrfE family subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00670	CDS	504				cytochrome c maturation protein CcmE [Thiopseudomonas alkaliphila]
HLBBFNMA_00671	CDS	177				heme exporter protein CcmD [Thiopseudomonas alkaliphila]
HLBBFNMA_00672	CDS	750				heme ABC transporter permease [Thiopseudomonas alkaliphila]
HLBBFNMA_00673	CDS	669				heme exporter protein CcmB [Thiopseudomonas alkaliphila]
HLBBFNMA_00674	CDS	510				cytochrome c biogenesis heme-transporting ATPase CcmA [Thiopseudomonas alkaliphila]
HLBBFNMA_00675	CDS	837				mechanosensitive ion channel [Thiopseudomonas alkaliphila]
HLBBFNMA_00676	CDS	387				MliC family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00677	CDS	1140				cation diffusion facilitator family transporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00678	CDS	1113				aspartate-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
HLBBFNMA_00679	CDS	1083				3-isopropylmalate dehydrogenase [Thiopseudomonas alkaliphila]
HLBBFNMA_00680	CDS	648				3-isopropylmalate dehydratase small subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00681	CDS	1425				3-isopropylmalate dehydratase large subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00682	CDS	879				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
HLBBFNMA_00683	CDS	561				superoxide dismutase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00684	CDS	1293				NCS2 family permease [Thiopseudomonas alkaliphila]
HLBBFNMA_00685	CDS	1008				sulfate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00686	CDS	702				bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG [Thiopseudomonas alkaliphila]
HLBBFNMA_00687	CDS	684				HAD-IA family hydrolase [Thiopseudomonas alkaliphila]
HLBBFNMA_00688	CDS	744				YciK family oxidoreductase [Thiopseudomonas alkaliphila]
HLBBFNMA_00689	CDS	645				histidine phosphatase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00690	CDS	1218				MFS transporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00691	CDS	147				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00692	CDS	393				lactoylglutathione lyase [Thiopseudomonas alkaliphila]
HLBBFNMA_00693	CDS	1215				argininosuccinate synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00694	CDS	1047				dihydroorotase [Thiopseudomonas alkaliphila]
HLBBFNMA_00695	CDS	687				ribonuclease T [Thiopseudomonas alkaliphila]
HLBBFNMA_00696	CDS	1125				branched-chain amino acid ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00697	CDS	927				high-affinity branched-chain amino acid ABC transporter permease LivH [Thiopseudomonas alkaliphila]
HLBBFNMA_00698	CDS	1257				high-affinity branched-chain amino acid ABC transporter permease LivM [Thiopseudomonas alkaliphila]
HLBBFNMA_00699	CDS	768				high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG [Thiopseudomonas alkaliphila]
HLBBFNMA_00700	CDS	705				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00701	CDS	282				HU family DNA-binding protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00702	CDS	1326				TRZ/ATZ family hydrolase [Thiopseudomonas alkaliphila]
HLBBFNMA_00703	CDS	336				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00704	CDS	621				arylesterase [Thiopseudomonas alkaliphila]
HLBBFNMA_00705	CDS	675				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00706	CDS	2490				FtsX-like permease family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00707	CDS	630				isochorismate family cysteine hydrolase YcaC [Thiopseudomonas alkaliphila]
HLBBFNMA_00708	CDS	930				pirin family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00709	CDS	660				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00710	CDS	474				transcription elongation factor GreB [Thiopseudomonas alkaliphila]
HLBBFNMA_00711	CDS	861				S-formylglutathione hydrolase [Thiopseudomonas alkaliphila]
HLBBFNMA_00712	CDS	1119				S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Thiopseudomonas alkaliphila]
HLBBFNMA_00713	CDS	2640				aminopeptidase N [Thiopseudomonas alkaliphila]
HLBBFNMA_00714	CDS	849				hypothetical protein
HLBBFNMA_00715	CDS	276				hypothetical protein
HLBBFNMA_00716	CDS	864				rhomboid family intramembrane serine protease [Thiopseudomonas alkaliphila]
HLBBFNMA_00717	CDS	963				metallophosphoesterase [Thiopseudomonas alkaliphila]
HLBBFNMA_00718	CDS	891				NAD(+) kinase [Thiopseudomonas alkaliphila]
HLBBFNMA_00719	CDS	270				sulfurtransferase TusA [Thiopseudomonas alkaliphila]
HLBBFNMA_00720	CDS	690				crotonase/enoyl-CoA hydratase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00721	CDS	252				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00722	CDS	501				thiol peroxidase [Thiopseudomonas alkaliphila]
HLBBFNMA_00723	CDS	1371				sodium:alanine symporter family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00724	CDS	636				endonuclease III [Thiopseudomonas alkaliphila]
HLBBFNMA_00725	CDS	186				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00726	CDS	1182				formate-dependent phosphoribosylglycinamide formyltransferase [Thiopseudomonas alkaliphila]
HLBBFNMA_00727	CDS	189				hypothetical protein
HLBBFNMA_00728	CDS	522				gamma carbonic anhydrase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00729	CDS	600				CoA pyrophosphatase [Thiopseudomonas alkaliphila]
HLBBFNMA_00730	rRNA	103				5S ribosomal RNA
HLBBFNMA_00731	CDS	495				hypothetical protein
HLBBFNMA_00732	CDS	228				hypothetical protein
HLBBFNMA_00733	CDS	528				type II toxin-antitoxin system PemK/MazF family toxin, partial [Thiopseudomonas alkaliphila]
HLBBFNMA_00734	CDS	837				MULTISPECIES: aminoglycoside O-phosphotransferase APH(6)-Id [Bacteria]
HLBBFNMA_00735	CDS	804				MULTISPECIES: aminoglycoside O-phosphotransferase APH(3'')-Ib [Bacteria]
HLBBFNMA_00736	CDS	156				MULTISPECIES: hypothetical protein [Gammaproteobacteria]
HLBBFNMA_00737	CDS	414				MULTISPECIES: conjugal transfer protein TraD [Acinetobacter]
HLBBFNMA_00738	CDS	225				MULTISPECIES: hypothetical protein [Acinetobacter]
HLBBFNMA_00739	CDS	1278				IS66 family transposase, partial [Thiopseudomonas alkaliphila]
HLBBFNMA_00740	CDS	903				MULTISPECIES: IS3-like element IS1133 family transposase [Bacteria]
HLBBFNMA_00741	CDS	213			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
HLBBFNMA_00742	CDS	309				IS3 family transposase [Thiopseudomonas alkaliphila]
HLBBFNMA_00743	CDS	666				IS3 family transposase [Thiopseudomonas alkaliphila]
HLBBFNMA_00744	CDS	333				plasmid mobilization relaxosome protein MobC [Acinetobacter towneri]
HLBBFNMA_00745	CDS	720				IS91 family transposase ISVsa3
HLBBFNMA_00746	CDS	951				bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA [Thiopseudomonas alkaliphila]
HLBBFNMA_00747	CDS	741				type III pantothenate kinase [Thiopseudomonas alkaliphila]
HLBBFNMA_00748	tRNA	85				tRNA-Tyr(gta)
HLBBFNMA_00749	tRNA	74				tRNA-Gly(tcc)
HLBBFNMA_00750	tRNA	76				tRNA-Thr(ggt)
HLBBFNMA_00751	CDS	1200				elongation factor Tu [Thiopseudomonas alkaliphila]
HLBBFNMA_00752	tRNA	76				tRNA-Trp(cca)
HLBBFNMA_00753	CDS	369				preprotein translocase subunit SecE [Thiopseudomonas alkaliphila]
HLBBFNMA_00754	CDS	480				transcription termination/antitermination protein NusG [Thiopseudomonas alkaliphila]
HLBBFNMA_00755	CDS	432				50S ribosomal protein L11 [Thiopseudomonas alkaliphila]
HLBBFNMA_00756	CDS	699				50S ribosomal protein L1 [Thiopseudomonas alkaliphila]
HLBBFNMA_00757	CDS	501				50S ribosomal protein L10 [Thiopseudomonas alkaliphila]
HLBBFNMA_00758	CDS	372				50S ribosomal protein L7/L12 [Thiopseudomonas alkaliphila]
HLBBFNMA_00759	CDS	4086				DNA-directed RNA polymerase subunit beta [Thiopseudomonas alkaliphila]
HLBBFNMA_00760	CDS	4194				DNA-directed RNA polymerase subunit beta' [Thiopseudomonas alkaliphila]
HLBBFNMA_00761	CDS	372				30S ribosomal protein S12 [Thiopseudomonas alkaliphila]
HLBBFNMA_00762	CDS	471				30S ribosomal protein S7 [Thiopseudomonas alkaliphila]
HLBBFNMA_00763	CDS	2103				elongation factor G [Thiopseudomonas alkaliphila]
HLBBFNMA_00764	CDS	1200				elongation factor Tu [Thiopseudomonas alkaliphila]
HLBBFNMA_00765	CDS	312				MULTISPECIES: 30S ribosomal protein S10 [Gammaproteobacteria]
HLBBFNMA_00766	CDS	636				50S ribosomal protein L3 [Thiopseudomonas alkaliphila]
HLBBFNMA_00767	CDS	603				50S ribosomal protein L4 [Thiopseudomonas alkaliphila]
HLBBFNMA_00768	CDS	300				50S ribosomal protein L23 [Thiopseudomonas alkaliphila]
HLBBFNMA_00769	CDS	822				50S ribosomal protein L2 [Thiopseudomonas alkaliphila]
HLBBFNMA_00770	CDS	276				30S ribosomal protein S19 [Thiopseudomonas alkaliphila]
HLBBFNMA_00771	CDS	333				50S ribosomal protein L22 [Thiopseudomonas alkaliphila]
HLBBFNMA_00772	CDS	687				30S ribosomal protein S3 [Thiopseudomonas alkaliphila]
HLBBFNMA_00773	CDS	414				50S ribosomal protein L16 [Thiopseudomonas alkaliphila]
HLBBFNMA_00774	CDS	192				50S ribosomal protein L29 [Thiopseudomonas alkaliphila]
HLBBFNMA_00775	CDS	267				30S ribosomal protein S17 [Thiopseudomonas alkaliphila]
HLBBFNMA_00776	CDS	369				50S ribosomal protein L14 [Thiopseudomonas alkaliphila]
HLBBFNMA_00777	CDS	315				50S ribosomal protein L24 [Thiopseudomonas alkaliphila]
HLBBFNMA_00778	CDS	540				50S ribosomal protein L5 [Thiopseudomonas alkaliphila]
HLBBFNMA_00779	CDS	306				30S ribosomal protein S14 [Thiopseudomonas alkaliphila]
HLBBFNMA_00780	CDS	393				30S ribosomal protein S8 [Thiopseudomonas alkaliphila]
HLBBFNMA_00781	CDS	534				50S ribosomal protein L6 [Thiopseudomonas alkaliphila]
HLBBFNMA_00782	CDS	351				50S ribosomal protein L18 [Thiopseudomonas alkaliphila]
HLBBFNMA_00783	CDS	522				30S ribosomal protein S5 [Thiopseudomonas alkaliphila]
HLBBFNMA_00784	CDS	183				50S ribosomal protein L30 [Thiopseudomonas alkaliphila]
HLBBFNMA_00785	CDS	435				50S ribosomal protein L15 [Thiopseudomonas alkaliphila]
HLBBFNMA_00786	CDS	1329				preprotein translocase subunit SecY [Thiopseudomonas alkaliphila]
HLBBFNMA_00787	CDS	117				MULTISPECIES: 50S ribosomal protein L36 [Pseudomonadaceae]
HLBBFNMA_00788	CDS	357				30S ribosomal protein S13 [Thiopseudomonas alkaliphila]
HLBBFNMA_00789	CDS	390				30S ribosomal protein S11 [Thiopseudomonas alkaliphila]
HLBBFNMA_00790	CDS	621				30S ribosomal protein S4 [Thiopseudomonas alkaliphila]
HLBBFNMA_00791	CDS	1002				DNA-directed RNA polymerase subunit alpha [Thiopseudomonas alkaliphila]
HLBBFNMA_00792	CDS	384				50S ribosomal protein L17 [Thiopseudomonas alkaliphila]
HLBBFNMA_00793	CDS	417				PACE efflux transporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00794	CDS	654				isoprenoid biosynthesis glyoxalase ElbB [Thiopseudomonas alkaliphila]
HLBBFNMA_00795	CDS	510				pilin [Thiopseudomonas alkaliphila]
HLBBFNMA_00796	CDS	1692				type IV-A pilus assembly ATPase PilB [Thiopseudomonas alkaliphila]
HLBBFNMA_00797	CDS	1218				type II secretion system F family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00798	CDS	900				A24 family peptidase [Thiopseudomonas alkaliphila]
HLBBFNMA_00799	CDS	279				GIY-YIG nuclease family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00800	CDS	990				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00801	CDS	1212				NAD(P)/FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
HLBBFNMA_00802	CDS	459				hypothetical protein
HLBBFNMA_00803	CDS	1740				potassium/proton antiporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00804	CDS	3381				mechanosensitive channel MscK [Thiopseudomonas alkaliphila]
HLBBFNMA_00805	CDS	906				D-hexose-6-phosphate mutarotase [Thiopseudomonas alkaliphila]
HLBBFNMA_00806	CDS	1377				TRAP transporter large permease subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00807	CDS	546				TRAP transporter small permease subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00808	CDS	909				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
HLBBFNMA_00809	CDS	504				PaaI family thioesterase [Thiopseudomonas alkaliphila]
HLBBFNMA_00810	CDS	1482				YdiU family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00811	CDS	711				3'-5' exonuclease [Thiopseudomonas alkaliphila]
HLBBFNMA_00812	CDS	1956				putative nucleotidyltransferase substrate binding domain-containing protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00813	CDS	2178				malate synthase G [Thiopseudomonas alkaliphila]
HLBBFNMA_00814	CDS	627				hypothetical protein
HLBBFNMA_00815	CDS	936				hypothetical protein
HLBBFNMA_00816	CDS	1260				porin [Thiopseudomonas alkaliphila]
HLBBFNMA_00817	CDS	132				putative transporter small subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00818	CDS	1635				sodium:proline symporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00819	CDS	882				DMT family transporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00820	CDS	780				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
HLBBFNMA_00821	CDS	984				porphobilinogen synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00822	CDS	630				7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00823	CDS	1419				aspartate ammonia-lyase [Thiopseudomonas alkaliphila]
HLBBFNMA_00824	CDS	546				isochorismatase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00825	CDS	1773				hypothetical protein
HLBBFNMA_00826	CDS	1374				solute carrier family 23 protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00827	CDS	1623				acyl-CoA synthetase [Thiopseudomonas alkaliphila]
HLBBFNMA_00828	CDS	2271				PAS domain S-box protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00829	CDS	630				response regulator [Thiopseudomonas alkaliphila]
HLBBFNMA_00830	CDS	1233				multifunctional CCA addition/repair protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00831	CDS	564				alkyl hydroperoxide reductase subunit C [Thiopseudomonas alkaliphila]
HLBBFNMA_00832	CDS	1554				alkyl hydroperoxide reductase subunit F [Thiopseudomonas alkaliphila]
HLBBFNMA_00833	CDS	801				thioesterase family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00834	tRNA	77				tRNA-Met(cat)
HLBBFNMA_00835	CDS	1854				RNA polymerase sigma factor RpoD [Thiopseudomonas alkaliphila]
HLBBFNMA_00836	CDS	1920				DNA primase [Thiopseudomonas alkaliphila]
HLBBFNMA_00837	CDS	216				30S ribosomal protein S21 [Thiopseudomonas alkaliphila]
HLBBFNMA_00838	CDS	1026				tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD [Thiopseudomonas alkaliphila]
HLBBFNMA_00839	CDS	570				glycerol-3-phosphate 1-O-acyltransferase PlsY [Thiopseudomonas alkaliphila]
HLBBFNMA_00840	CDS	354				dihydroneopterin aldolase [Thiopseudomonas alkaliphila]
HLBBFNMA_00841	CDS	552				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Thiopseudomonas alkaliphila]
HLBBFNMA_00842	CDS	372				CidA/LrgA family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00843	CDS	717				LrgB family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00844	CDS	1422				bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE [Thiopseudomonas alkaliphila]
HLBBFNMA_00845	CDS	807				aldo/keto reductase [Thiopseudomonas alkaliphila]
HLBBFNMA_00846	CDS	1176				FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
HLBBFNMA_00847	CDS	1308				dicarboxylate/amino acid:cation symporter [Thiopseudomonas alkaliphila]
HLBBFNMA_00848	CDS	372				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00849	CDS	711				electron transport complex subunit E [Thiopseudomonas alkaliphila]
HLBBFNMA_00850	CDS	654				electron transport complex subunit RsxG [Thiopseudomonas alkaliphila]
HLBBFNMA_00851	CDS	1035				RnfABCDGE type electron transport complex subunit D [Thiopseudomonas alkaliphila]
HLBBFNMA_00852	CDS	2451				electron transport complex subunit RsxC [Thiopseudomonas alkaliphila]
HLBBFNMA_00853	CDS	573				electron transport complex subunit RsxB [Thiopseudomonas alkaliphila]
HLBBFNMA_00854	CDS	585				electron transport complex subunit RsxA [Thiopseudomonas alkaliphila]
HLBBFNMA_00855	CDS	309				hypothetical protein
HLBBFNMA_00856	CDS	1668				cation/acetate symporter ActP [Thiopseudomonas alkaliphila]
HLBBFNMA_00857	CDS	378				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00858	CDS	660				riboflavin synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00859	CDS	1104				bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II [Thiopseudomonas alkaliphila]
HLBBFNMA_00860	CDS	477				6,7-dimethyl-8-ribityllumazine synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00861	CDS	495				transcription antitermination factor NusB [Thiopseudomonas alkaliphila]
HLBBFNMA_00862	CDS	942				thiamine-phosphate kinase [Thiopseudomonas alkaliphila]
HLBBFNMA_00863	CDS	480				phosphatidylglycerophosphatase A [Thiopseudomonas alkaliphila]
HLBBFNMA_00864	CDS	822				M48 family metallopeptidase [Thiopseudomonas alkaliphila]
HLBBFNMA_00865	CDS	555				GTP cyclohydrolase I FolE [Thiopseudomonas alkaliphila]
HLBBFNMA_00866	CDS	2517				ATP-dependent helicase HrpB [Thiopseudomonas alkaliphila]
HLBBFNMA_00867	CDS	699				restriction endonuclease [Thiopseudomonas alkaliphila]
HLBBFNMA_00868	CDS	429				TRAP transporter large permease subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00869	CDS	660				TRAP transporter large permease subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00870	CDS	216				TRAP transporter small permease subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00871	CDS	219				TRAP transporter small permease subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00872	CDS	984				TRAP transporter substrate-binding protein DctP [Thiopseudomonas alkaliphila]
HLBBFNMA_00873	CDS	969				ketoacyl-ACP synthase III [Thiopseudomonas alkaliphila]
HLBBFNMA_00874	CDS	723				GntR family transcriptional regulator [Thiopseudomonas alkaliphila]
HLBBFNMA_00875	CDS	891				methylisocitrate lyase [Thiopseudomonas alkaliphila]
HLBBFNMA_00876	CDS	1134				2-methylcitrate synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00877	CDS	2595				Fe/S-dependent 2-methylisocitrate dehydratase AcnD [Thiopseudomonas alkaliphila]
HLBBFNMA_00878	CDS	1188				2-methylaconitate cis-trans isomerase PrpF [Thiopseudomonas alkaliphila]
HLBBFNMA_00879	CDS	804				class I SAM-dependent methyltransferase [Thiopseudomonas alkaliphila]
HLBBFNMA_00880	CDS	2265				ABC transporter permease [Thiopseudomonas alkaliphila]
HLBBFNMA_00881	CDS	1035				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
HLBBFNMA_00882	CDS	1449				TolC family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00883	CDS	1575				fatty acyl-CoA synthetase [Thiopseudomonas alkaliphila]
HLBBFNMA_00884	CDS	1203				beta-ketothiolase BktB [Thiopseudomonas alkaliphila]
HLBBFNMA_00885	CDS	1017				AraC family transcriptional regulator ligand-binding domain-containing protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00886	CDS	912				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00887	CDS	750				tRNA-uridine aminocarboxypropyltransferase [Thiopseudomonas alkaliphila]
HLBBFNMA_00888	CDS	651				response regulator transcription factor [Thiopseudomonas alkaliphila]
HLBBFNMA_00889	CDS	378				diacylglycerol kinase [Thiopseudomonas alkaliphila]
HLBBFNMA_00890	CDS	1275				bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00891	CDS	831				universal stress protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00892	CDS	1218				RtcB family protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00893	CDS	1551				2-isopropylmalate synthase [Thiopseudomonas alkaliphila]
HLBBFNMA_00894	CDS	831				energy transducer TonB [Thiopseudomonas alkaliphila]
HLBBFNMA_00895	CDS	450				ribosomal protein S18-alanine N-acetyltransferase [Thiopseudomonas alkaliphila]
HLBBFNMA_00896	CDS	639				carbonate dehydratase [Thiopseudomonas alkaliphila]
HLBBFNMA_00897	CDS	315				hypothetical protein [Thiopseudomonas alkaliphila]
HLBBFNMA_00898	CDS	1317				2-oxo acid dehydrogenase subunit E2 [Thiopseudomonas alkaliphila]
HLBBFNMA_00899	CDS	978				hypothetical protein
HLBBFNMA_00900	CDS	1182				thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Thiopseudomonas alkaliphila]
HLBBFNMA_00901	CDS	537				YaeQ family protein [Thiopseudomonas alkaliphila]
