locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPFGMFKG_00584	CDS	1092				chorismate synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00585	CDS	567				Smr/MutS family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00586	CDS	1254				NADP-dependent isocitrate dehydrogenase [Thiopseudomonas alkaliphila]
LPFGMFKG_00587	CDS	468				NUDIX hydrolase [Thiopseudomonas alkaliphila]
LPFGMFKG_00588	CDS	678				lytic transglycosylase domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00589	CDS	549				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00590	CDS	1302				glutathionylspermidine synthase family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00591	CDS	2220				primosomal protein N' [Thiopseudomonas alkaliphila]
LPFGMFKG_00592	CDS	1743				arginine--tRNA ligase [Thiopseudomonas alkaliphila]
LPFGMFKG_00593	CDS	705				SPOR domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00594	CDS	480				NYN domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00595	CDS	1878				TonB-dependent receptor [Thiopseudomonas alkaliphila]
LPFGMFKG_00596	CDS	207				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00597	CDS	741				adenosylcobinamide-GDP ribazoletransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00598	CDS	570				histidine phosphatase family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00599	CDS	1122				nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00600	CDS	528				bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00601	CDS	1104				bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD [Thiopseudomonas alkaliphila]
LPFGMFKG_00602	CDS	465				transcriptional regulator NrdR [Thiopseudomonas alkaliphila]
LPFGMFKG_00603	CDS	657				50S ribosomal protein L11 methyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00604	CDS	1335				tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB [Thiopseudomonas alkaliphila]
LPFGMFKG_00605	CDS	432				GFA family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00606	CDS	2136				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00607	CDS	4008				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00608	CDS	663				glutathione S-transferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00609	tRNA	76				tRNA-Gly(gcc)
LPFGMFKG_00610	tRNA	76				tRNA-Glu(ttc)
LPFGMFKG_00611	CDS	414				PA2817 family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00612	CDS	1176				acetyl-CoA C-acyltransferase FadA [Thiopseudomonas alkaliphila]
LPFGMFKG_00613	CDS	2148				fatty acid oxidation complex subunit alpha FadB [Thiopseudomonas alkaliphila]
LPFGMFKG_00614	CDS	456				universal stress protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00615	CDS	1764				gamma-glutamyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00616	CDS	684				BCCT family transporter [Thiopseudomonas alkaliphila]
LPFGMFKG_00617	CDS	1131				BCCT family transporter [Thiopseudomonas alkaliphila]
LPFGMFKG_00618	CDS	1929				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00619	CDS	918				DMT family transporter [Thiopseudomonas alkaliphila]
LPFGMFKG_00620	CDS	429				thioesterase family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00621	CDS	1356				aminodeoxychorismate synthase component I [Thiopseudomonas alkaliphila]
LPFGMFKG_00622	CDS	1116				cell division protein ZapE [Thiopseudomonas alkaliphila]
LPFGMFKG_00623	CDS	789				hydroxyacylglutathione hydrolase [Thiopseudomonas alkaliphila]
LPFGMFKG_00624	CDS	1566				LysM peptidoglycan-binding domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00625	CDS	1839				extracellular solute-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00626	CDS	1833				extracellular solute-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00627	CDS	1089				microcin C ABC transporter permease YejB [Thiopseudomonas alkaliphila]
LPFGMFKG_00628	CDS	1020				ABC transporter permease [Thiopseudomonas alkaliphila]
LPFGMFKG_00629	CDS	1617				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00630	CDS	795				enoyl-ACP reductase FabI [Thiopseudomonas alkaliphila]
LPFGMFKG_00631	CDS	186				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00632	CDS	294				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00633	CDS	1080				3-deoxy-7-phosphoheptulonate synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00634	CDS	993				sulfate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00635	CDS	1119				tRNA 2-thiouridine(34) synthase MnmA [Thiopseudomonas alkaliphila]
LPFGMFKG_00636	CDS	621				high frequency lysogenization protein HflD [Thiopseudomonas alkaliphila]
LPFGMFKG_00637	CDS	855				DMT family transporter [Thiopseudomonas alkaliphila]
LPFGMFKG_00638	CDS	1371				adenylosuccinate lyase [Thiopseudomonas alkaliphila]
LPFGMFKG_00639	CDS	1182				cupin domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00640	CDS	429				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00641	CDS	843				hypothetical protein
LPFGMFKG_00642	CDS	1605				isocitrate lyase [Thiopseudomonas alkaliphila]
LPFGMFKG_00643	CDS	801				tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA [Thiopseudomonas alkaliphila]
LPFGMFKG_00644	CDS	288				hypothetical protein
LPFGMFKG_00645	CDS	822				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00646	CDS	369				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00647	CDS	354				50S ribosomal protein L19 [Thiopseudomonas alkaliphila]
LPFGMFKG_00648	CDS	744				tRNA (guanosine(37)-N1)-methyltransferase TrmD [Thiopseudomonas alkaliphila]
LPFGMFKG_00649	CDS	534				ribosome maturation factor RimM [Thiopseudomonas alkaliphila]
LPFGMFKG_00650	CDS	258				30S ribosomal protein S16 [Thiopseudomonas alkaliphila]
LPFGMFKG_00651	CDS	1377				signal recognition particle protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00652	CDS	585				Maf family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00653	CDS	981				signal peptide peptidase SppA [Thiopseudomonas alkaliphila]
LPFGMFKG_00654	CDS	681				HAD-IA family hydrolase [Thiopseudomonas alkaliphila]
LPFGMFKG_00655	CDS	990				23S rRNA pseudouridine(955/2504/2580) synthase RluC [Thiopseudomonas alkaliphila]
LPFGMFKG_00656	CDS	3111				ribonuclease E [Thiopseudomonas alkaliphila]
LPFGMFKG_00657	CDS	2037				NADPH-dependent 2,4-dienoyl-CoA reductase [Thiopseudomonas alkaliphila]
LPFGMFKG_00658	CDS	1092				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
LPFGMFKG_00659	CDS	540				hypothetical protein
LPFGMFKG_00660	CDS	168				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00661	CDS	1470				ribosome biogenesis GTPase Der [Thiopseudomonas alkaliphila]
LPFGMFKG_00662	CDS	1143				outer membrane protein assembly factor BamB [Thiopseudomonas alkaliphila]
LPFGMFKG_00663	CDS	651				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00664	CDS	1290				histidine--tRNA ligase [Thiopseudomonas alkaliphila]
LPFGMFKG_00665	CDS	1113				flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00666	CDS	951				hypothetical protein
LPFGMFKG_00667	CDS	762				type IV pilus biogenesis/stability protein PilW [Thiopseudomonas alkaliphila]
LPFGMFKG_00668	CDS	1137				23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN [Thiopseudomonas alkaliphila]
LPFGMFKG_00669	CDS	432				nucleoside-diphosphate kinase [Thiopseudomonas alkaliphila]
LPFGMFKG_00670	CDS	201				Fe-S cluster assembly protein IscX [Thiopseudomonas alkaliphila]
LPFGMFKG_00671	CDS	339				ISC system 2Fe-2S type ferredoxin [Thiopseudomonas alkaliphila]
LPFGMFKG_00672	CDS	1875				Fe-S protein assembly chaperone HscA [Thiopseudomonas alkaliphila]
LPFGMFKG_00673	CDS	525				co-chaperone HscB [Thiopseudomonas alkaliphila]
LPFGMFKG_00674	CDS	324				iron-sulfur cluster assembly protein IscA [Thiopseudomonas alkaliphila]
LPFGMFKG_00675	CDS	387				Fe-S cluster assembly scaffold IscU [Thiopseudomonas alkaliphila]
LPFGMFKG_00676	CDS	1215				IscS subfamily cysteine desulfurase [Thiopseudomonas alkaliphila]
LPFGMFKG_00677	CDS	516				Fe-S cluster assembly transcriptional regulator IscR [Thiopseudomonas alkaliphila]
LPFGMFKG_00678	CDS	795				serine O-acetyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00679	CDS	792				RNA methyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00680	CDS	801				amidohydrolase [Thiopseudomonas alkaliphila]
LPFGMFKG_00681	CDS	1155				pyridoxal phosphate-dependent aminotransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00682	CDS	678				response regulator [Thiopseudomonas alkaliphila]
LPFGMFKG_00683	CDS	1380				ATP-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00684	CDS	513				SprT-like domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00685	CDS	660				M48 family metalloprotease [Thiopseudomonas alkaliphila]
LPFGMFKG_00686	CDS	183				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00687	CDS	2112				polyribonucleotide nucleotidyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00688	CDS	270				30S ribosomal protein S15 [Thiopseudomonas alkaliphila]
LPFGMFKG_00689	CDS	927				tRNA pseudouridine(55) synthase TruB [Thiopseudomonas alkaliphila]
LPFGMFKG_00690	CDS	387				30S ribosome-binding factor RbfA [Thiopseudomonas alkaliphila]
LPFGMFKG_00691	CDS	2592				translation initiation factor IF-2 [Thiopseudomonas alkaliphila]
LPFGMFKG_00692	CDS	1482				transcription termination factor NusA [Thiopseudomonas alkaliphila]
LPFGMFKG_00693	CDS	459				ribosome maturation factor RimP [Thiopseudomonas alkaliphila]
LPFGMFKG_00694	tRNA	86				tRNA-Leu(gag)
LPFGMFKG_00695	CDS	366				preprotein translocase subunit SecG [Thiopseudomonas alkaliphila]
LPFGMFKG_00696	CDS	759				triose-phosphate isomerase [Thiopseudomonas alkaliphila]
LPFGMFKG_00697	CDS	1344				phosphoglucosamine mutase [Thiopseudomonas alkaliphila]
LPFGMFKG_00698	CDS	843				dihydropteroate synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00699	CDS	1929				ATP-dependent zinc metalloprotease FtsH [Thiopseudomonas alkaliphila]
LPFGMFKG_00700	CDS	624				23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE [Thiopseudomonas alkaliphila]
LPFGMFKG_00701	CDS	312				ribosome assembly RNA-binding protein YhbY [Thiopseudomonas alkaliphila]
LPFGMFKG_00702	CDS	456				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00703	CDS	477				transcription elongation factor GreA [Thiopseudomonas alkaliphila]
LPFGMFKG_00704	CDS	3222				carbamoyl-phosphate synthase large subunit [Thiopseudomonas alkaliphila]
LPFGMFKG_00705	CDS	672				leucine efflux protein LeuE [Thiopseudomonas alkaliphila]
LPFGMFKG_00706	CDS	1131				glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit [Thiopseudomonas alkaliphila]
LPFGMFKG_00707	CDS	804				4-hydroxy-tetrahydrodipicolinate reductase [Thiopseudomonas alkaliphila]
LPFGMFKG_00708	CDS	1128				molecular chaperone DnaJ [Thiopseudomonas alkaliphila]
LPFGMFKG_00709	CDS	1917				molecular chaperone DnaK [Thiopseudomonas alkaliphila]
LPFGMFKG_00710	CDS	558				nucleotide exchange factor GrpE [Thiopseudomonas alkaliphila]
LPFGMFKG_00711	CDS	1692				DNA repair protein RecN [Thiopseudomonas alkaliphila]
LPFGMFKG_00712	CDS	3822				YhdP family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00713	CDS	1458				ribonuclease G [Thiopseudomonas alkaliphila]
LPFGMFKG_00714	CDS	594				Maf family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00715	CDS	471				rod shape-determining protein MreD [Thiopseudomonas alkaliphila]
LPFGMFKG_00716	CDS	855				rod shape-determining protein MreC [Thiopseudomonas alkaliphila]
LPFGMFKG_00717	CDS	1044				rod shape-determining protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00718	CDS	288				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Thiopseudomonas alkaliphila]
LPFGMFKG_00719	CDS	1452				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA [Thiopseudomonas alkaliphila]
LPFGMFKG_00720	CDS	1446				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB [Thiopseudomonas alkaliphila]
LPFGMFKG_00721	CDS	354				septal ring lytic transglycosylase RlpA family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00722	CDS	438				hypothetical protein
LPFGMFKG_00723	CDS	1191				FAD/NAD(P)-binding oxidoreductase [Thiopseudomonas alkaliphila]
LPFGMFKG_00724	CDS	495				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00725	CDS	1284				sugar transferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00726	CDS	1209				nucleotide sugar dehydrogenase [Thiopseudomonas alkaliphila]
LPFGMFKG_00727	CDS	672				glycosyltransferase family 2 protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00728	CDS	798				glycosyltransferase family 2 protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00729	CDS	1158				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00730	CDS	1410				oligosaccharide flippase family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00731	CDS	1131				dTDP-4-amino-4,6-dideoxygalactose transaminase [Thiopseudomonas alkaliphila]
LPFGMFKG_00732	CDS	573				acyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00733	CDS	1026				TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00734	CDS	879				glucose-1-phosphate thymidylyltransferase RfbA [Thiopseudomonas alkaliphila]
LPFGMFKG_00735	CDS	1074				dTDP-glucose 4,6-dehydratase [Thiopseudomonas alkaliphila]
LPFGMFKG_00736	CDS	1476				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
LPFGMFKG_00737	CDS	1464				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00738	CDS	909				glycosyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00739	CDS	1749				carbamoyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00740	CDS	1470				lipopolysaccharide kinase InaA family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00741	CDS	750				lipopolysaccharide kinase InaA family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00742	CDS	732				lipopolysaccharide kinase InaA family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00743	CDS	807				lipopolysaccharide core heptose(I) kinase RfaP [Thiopseudomonas alkaliphila]
LPFGMFKG_00744	CDS	1122				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00745	CDS	1017				lipopolysaccharide heptosyltransferase I [Thiopseudomonas alkaliphila]
LPFGMFKG_00746	CDS	1047				lipopolysaccharide heptosyltransferase II [Thiopseudomonas alkaliphila]
LPFGMFKG_00747	CDS	198				hypothetical protein
LPFGMFKG_00748	CDS	1905				PhoX family phosphatase [Thiopseudomonas alkaliphila]
LPFGMFKG_00749	CDS	444				sodium/proline symporter PutP [Thiopseudomonas alkaliphila]
LPFGMFKG_00750	CDS	591				chromate transporter [Thiopseudomonas alkaliphila]
LPFGMFKG_00751	CDS	393				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00752	CDS	765				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00753	CDS	2637				phosphoenolpyruvate carboxylase [Thiopseudomonas alkaliphila]
LPFGMFKG_00754	CDS	606				cysteine hydrolase family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00755	CDS	906				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
LPFGMFKG_00756	CDS	567				hypothetical protein
LPFGMFKG_00757	tRNA	77				tRNA-Asp(gtc)
LPFGMFKG_00758	CDS	567				dCTP deaminase [Thiopseudomonas alkaliphila]
LPFGMFKG_00759	CDS	213				cold-shock protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00760	CDS	1077				iron-sulfur cluster carrier protein ApbC [Thiopseudomonas alkaliphila]
LPFGMFKG_00761	CDS	2049				methionine--tRNA ligase [Thiopseudomonas alkaliphila]
LPFGMFKG_00762	CDS	1311				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
LPFGMFKG_00763	CDS	795				VacJ family lipoprotein [Thiopseudomonas alkaliphila]
LPFGMFKG_00764	CDS	1170				patatin-like phospholipase family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00765	CDS	915				lipid A biosynthesis lauroyl acyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00766	CDS	744				septum site-determining protein MinC [Thiopseudomonas alkaliphila]
LPFGMFKG_00767	CDS	816				septum site-determining protein MinD [Thiopseudomonas alkaliphila]
LPFGMFKG_00768	CDS	255				cell division topological specificity factor MinE [Thiopseudomonas alkaliphila]
LPFGMFKG_00769	CDS	636				RluA family pseudouridine synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00770	CDS	960				MoxR family ATPase [Thiopseudomonas alkaliphila]
LPFGMFKG_00771	CDS	933				hypothetical protein
LPFGMFKG_00772	CDS	507				hypothetical protein
LPFGMFKG_00773	CDS	978				VWA domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00774	CDS	1566				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00775	CDS	1566				BatD family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00776	CDS	3054				efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
LPFGMFKG_00777	CDS	1179				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
LPFGMFKG_00778	CDS	630				recombination mediator RecR [Thiopseudomonas alkaliphila]
LPFGMFKG_00779	CDS	327				YbaB/EbfC family nucleoid-associated protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00780	CDS	1959				DNA polymerase III subunit gamma/tau [Thiopseudomonas alkaliphila]
LPFGMFKG_00781	CDS	681				thiopurine S-methyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00782	CDS	306				ComEA family DNA-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00783	CDS	294				YcgL domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00784	CDS	1125				ribonuclease D [Thiopseudomonas alkaliphila]
LPFGMFKG_00785	CDS	642				response regulator [Thiopseudomonas alkaliphila]
LPFGMFKG_00786	CDS	1854				excinuclease ABC subunit UvrC [Thiopseudomonas alkaliphila]
LPFGMFKG_00787	CDS	564				CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00788	CDS	504				serine protease inhibitor ecotin [Thiopseudomonas alkaliphila]
LPFGMFKG_00789	tRNA	76				tRNA-Gly(gcc)
LPFGMFKG_00790	tRNA	74				tRNA-Cys(gca)
LPFGMFKG_00791	CDS	651				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00792	CDS	684				hypothetical protein
LPFGMFKG_00793	CDS	684				uracil-DNA glycosylase [Thiopseudomonas alkaliphila]
LPFGMFKG_00794	CDS	831				NADPH-dependent 7-cyano-7-deazaguanine reductase QueF [Thiopseudomonas alkaliphila]
LPFGMFKG_00795	CDS	1281				porin [Thiopseudomonas alkaliphila]
LPFGMFKG_00796	CDS	321				NGG1p interacting factor NIF3 [Thiopseudomonas alkaliphila]
LPFGMFKG_00797	CDS	228				hypothetical protein
LPFGMFKG_00798	CDS	1122				beta-ketoacyl-ACP synthase III [Thiopseudomonas alkaliphila]
LPFGMFKG_00799	CDS	948				4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Thiopseudomonas alkaliphila]
LPFGMFKG_00800	CDS	444				FKBP-type peptidyl-prolyl cis-trans isomerase [Thiopseudomonas alkaliphila]
LPFGMFKG_00801	CDS	504				signal peptidase II [Thiopseudomonas alkaliphila]
LPFGMFKG_00802	CDS	2832				isoleucine--tRNA ligase [Thiopseudomonas alkaliphila]
LPFGMFKG_00803	CDS	942				bifunctional riboflavin kinase/FAD synthetase [Thiopseudomonas alkaliphila]
LPFGMFKG_00804	CDS	1569				murein biosynthesis integral membrane protein MurJ [Thiopseudomonas alkaliphila]
LPFGMFKG_00805	CDS	276				30S ribosomal protein S20 [Thiopseudomonas alkaliphila]
LPFGMFKG_00806	CDS	1011				c-type cytochrome [Thiopseudomonas alkaliphila]
LPFGMFKG_00807	CDS	651				c-type cytochrome [Thiopseudomonas alkaliphila]
LPFGMFKG_00808	CDS	537				hypothetical protein
LPFGMFKG_00809	CDS	855				nucleoside triphosphate pyrophosphohydrolase [Thiopseudomonas alkaliphila]
LPFGMFKG_00810	CDS	2244				GTP diphosphokinase [Thiopseudomonas alkaliphila]
LPFGMFKG_00811	CDS	1365				23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Thiopseudomonas alkaliphila]
LPFGMFKG_00812	CDS	885				cysteine synthase CysM [Thiopseudomonas alkaliphila]
LPFGMFKG_00813	CDS	2784				ATP-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00814	CDS	906				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00815	CDS	1059				sensor histidine kinase [Thiopseudomonas alkaliphila]
LPFGMFKG_00816	CDS	744				LytTR family DNA-binding domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00817	CDS	942				hydroxymethylbilane synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00818	CDS	789				uroporphyrinogen-III synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00819	CDS	1164				uroporphyrinogen-III C-methyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00820	CDS	1230				hypothetical protein
LPFGMFKG_00821	CDS	489				disulfide bond formation protein B [Thiopseudomonas alkaliphila]
LPFGMFKG_00822	CDS	1917				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00823	CDS	579				mechanosensitive ion channel family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00824	CDS	735				TerC family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00825	CDS	408				SMI1/KNR4 family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00826	CDS	483				acyl-CoA thioesterase [Thiopseudomonas alkaliphila]
LPFGMFKG_00827	CDS	852				transcriptional regulator HexR [Thiopseudomonas alkaliphila]
LPFGMFKG_00828	CDS	1461				glucose-6-phosphate dehydrogenase [Thiopseudomonas alkaliphila]
LPFGMFKG_00829	CDS	1542				phosphoenolpyruvate carboxykinase [Thiopseudomonas alkaliphila]
LPFGMFKG_00830	CDS	894				Hsp33 family molecular chaperone HslO [Thiopseudomonas alkaliphila]
LPFGMFKG_00831	CDS	807				phosphatase PAP2 family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00832	CDS	756				3-oxoacyl-ACP reductase FabG [Thiopseudomonas alkaliphila]
LPFGMFKG_00833	CDS	2733				DNA polymerase I [Thiopseudomonas alkaliphila]
LPFGMFKG_00834	CDS	765				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00835	CDS	612				hypothetical protein
LPFGMFKG_00836	CDS	1716				single-stranded-DNA-specific exonuclease RecJ [Thiopseudomonas alkaliphila]
LPFGMFKG_00837	CDS	537				YaeQ family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00838	CDS	1182				thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Thiopseudomonas alkaliphila]
LPFGMFKG_00839	CDS	978				hypothetical protein
LPFGMFKG_00840	CDS	1287				2-oxo acid dehydrogenase subunit E2 [Thiopseudomonas alkaliphila]
LPFGMFKG_00841	CDS	315				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00842	CDS	639				carbonate dehydratase [Thiopseudomonas alkaliphila]
LPFGMFKG_00843	CDS	450				ribosomal protein S18-alanine N-acetyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00844	CDS	831				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00845	CDS	1551				2-isopropylmalate synthase [Thiopseudomonas alkaliphila]
LPFGMFKG_00846	CDS	1218				RtcB family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00847	CDS	831				universal stress protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00848	CDS	165				hypothetical protein
LPFGMFKG_00849	CDS	1368				sigma-54 dependent transcriptional regulator [Thiopseudomonas alkaliphila]
LPFGMFKG_00850	CDS	1620				ATP-binding protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00851	CDS	228				PP0621 family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00852	CDS	441				YtoQ family protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00853	CDS	333				hypothetical protein
LPFGMFKG_00854	CDS	303				hypothetical protein
LPFGMFKG_00855	CDS	1179				acetyl-CoA C-acetyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00856	CDS	1665				glucose-6-phosphate isomerase [Thiopseudomonas alkaliphila]
LPFGMFKG_00857	CDS	381				aspartate 1-decarboxylase [Thiopseudomonas alkaliphila]
LPFGMFKG_00858	CDS	849				pantoate--beta-alanine ligase [Thiopseudomonas alkaliphila]
LPFGMFKG_00859	CDS	801				3-methyl-2-oxobutanoate hydroxymethyltransferase [Thiopseudomonas alkaliphila]
LPFGMFKG_00860	CDS	525				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Thiopseudomonas alkaliphila]
LPFGMFKG_00861	CDS	1293				polynucleotide adenylyltransferase PcnB [Thiopseudomonas alkaliphila]
LPFGMFKG_00862	CDS	513				GspH/FimT family pseudopilin [Thiopseudomonas alkaliphila]
LPFGMFKG_00863	CDS	432				thioredoxin TrxC [Thiopseudomonas alkaliphila]
LPFGMFKG_00864	CDS	408				nucleoside diphosphate kinase regulator [Thiopseudomonas alkaliphila]
LPFGMFKG_00865	CDS	333				iron donor protein CyaY [Thiopseudomonas alkaliphila]
LPFGMFKG_00866	CDS	141				lipoprotein [Thiopseudomonas alkaliphila]
LPFGMFKG_00867	CDS	1251				diaminopimelate decarboxylase [Thiopseudomonas alkaliphila]
LPFGMFKG_00868	CDS	762				hypothetical protein [Thiopseudomonas alkaliphila]
LPFGMFKG_00869	CDS	666				hypothetical protein
