locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHDCJNKO_00556	CDS	486				SulA-like leucine-rich domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00557	CDS	1485				glutamate--tRNA ligase [Thiopseudomonas alkaliphila]
NHDCJNKO_00558	CDS	1194				MFS transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00559	CDS	882				peptidoglycan DD-metalloendopeptidase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00560	CDS	945				hypothetical protein
NHDCJNKO_00561	CDS	648				protein-L-isoaspartate(D-aspartate) O-methyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00562	CDS	750				5'/3'-nucleotidase SurE [Thiopseudomonas alkaliphila]
NHDCJNKO_00563	CDS	1047				tRNA pseudouridine(13) synthase TruD [Thiopseudomonas alkaliphila]
NHDCJNKO_00564	CDS	474				2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00565	CDS	1224				serine/threonine transporter SstT [Thiopseudomonas alkaliphila]
NHDCJNKO_00566	CDS	3681				translocation/assembly module TamB domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00567	CDS	1722				autotransporter assembly complex protein TamA [Thiopseudomonas alkaliphila]
NHDCJNKO_00568	CDS	816				exodeoxyribonuclease III [Thiopseudomonas alkaliphila]
NHDCJNKO_00569	CDS	918				bestrophin family ion channel [Thiopseudomonas alkaliphila]
NHDCJNKO_00570	CDS	2589				DNA mismatch repair protein MutS [Thiopseudomonas alkaliphila]
NHDCJNKO_00571	CDS	324				ferredoxin family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00572	CDS	1365				His-Xaa-Ser system-associated MauG-like protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00573	CDS	396				TIGR03982 family His-Xaa-Ser system protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00574	CDS	555				His-Xaa-Ser repeat protein HxsA [Thiopseudomonas alkaliphila]
NHDCJNKO_00575	CDS	1179				His-Xaa-Ser system radical SAM maturase HxsC [Thiopseudomonas alkaliphila]
NHDCJNKO_00576	CDS	1413				His-Xaa-Ser system radical SAM maturase HxsB [Thiopseudomonas alkaliphila]
NHDCJNKO_00577	CDS	333				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00578	CDS	561				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
NHDCJNKO_00579	CDS	450				YcgN family cysteine cluster protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00580	CDS	1308				tRNA lysidine(34) synthetase TilS [Thiopseudomonas alkaliphila]
NHDCJNKO_00581	CDS	951				acetyl-CoA carboxylase carboxyl transferase subunit alpha [Thiopseudomonas alkaliphila]
NHDCJNKO_00582	CDS	3516				DNA polymerase III subunit alpha [Thiopseudomonas alkaliphila]
NHDCJNKO_00583	CDS	678				DTW domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00584	CDS	516				3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA [Thiopseudomonas alkaliphila]
NHDCJNKO_00585	CDS	1218				beta-ketoacyl-ACP synthase I [Thiopseudomonas alkaliphila]
NHDCJNKO_00586	CDS	657				bifunctional phosphoserine phosphatase/homoserine phosphotransferase ThrH [Thiopseudomonas alkaliphila]
NHDCJNKO_00587	CDS	402				hypothetical protein
NHDCJNKO_00588	CDS	693				energy-coupling factor ABC transporter permease [Thiopseudomonas alkaliphila]
NHDCJNKO_00589	CDS	1440				deoxyribodipyrimidine photo-lyase [Thiopseudomonas alkaliphila]
NHDCJNKO_00590	CDS	1164				trypsin-like peptidase domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00591	CDS	759				Nif3-like dinuclear metal center hexameric protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00592	CDS	513				MGMT family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00593	CDS	2340				penicillin-binding protein 1C [Thiopseudomonas alkaliphila]
NHDCJNKO_00594	CDS	780				peroxide stress protein YaaA [Thiopseudomonas alkaliphila]
NHDCJNKO_00595	CDS	1059				histidinol-phosphate transaminase [Thiopseudomonas alkaliphila]
NHDCJNKO_00596	CDS	1323				histidinol dehydrogenase [Thiopseudomonas alkaliphila]
NHDCJNKO_00597	CDS	636				ATP phosphoribosyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00598	CDS	1266				UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00599	CDS	240				BolA/IbaG family iron-sulfur metabolism protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00600	CDS	309				STAS domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00601	CDS	633				ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00602	CDS	471				outer membrane lipid asymmetry maintenance protein MlaD [Thiopseudomonas alkaliphila]
NHDCJNKO_00603	CDS	798				lipid asymmetry maintenance ABC transporter permease subunit MlaE [Thiopseudomonas alkaliphila]
NHDCJNKO_00604	CDS	768				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00605	CDS	975				KpsF/GutQ family sugar-phosphate isomerase [Thiopseudomonas alkaliphila]
NHDCJNKO_00606	CDS	537				HAD hydrolase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00607	CDS	588				LPS export ABC transporter periplasmic protein LptC [Thiopseudomonas alkaliphila]
NHDCJNKO_00608	CDS	522				lipopolysaccharide transport periplasmic protein LptA [Thiopseudomonas alkaliphila]
NHDCJNKO_00609	CDS	726				LPS export ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00610	CDS	345				YajD family HNH nuclease [Thiopseudomonas alkaliphila]
NHDCJNKO_00611	CDS	654				DsbA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00612	CDS	1791				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00613	tRNA	76				tRNA-Ala(ggc)
NHDCJNKO_00614	tRNA	76				tRNA-Glu(ttc)
NHDCJNKO_00615	tRNA	76				tRNA-Ala(ggc)
NHDCJNKO_00616	tRNA	76				tRNA-Glu(ttc)
NHDCJNKO_00617	CDS	777				TSUP family transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00618	CDS	861				NAD(+) diphosphatase [Thiopseudomonas alkaliphila]
NHDCJNKO_00619	CDS	813				crotonase/enoyl-CoA hydratase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00620	CDS	1503				sodium/proton antiporter NhaB [Thiopseudomonas alkaliphila]
NHDCJNKO_00621	CDS	492				RidA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00622	CDS	405				cytochrome c [Thiopseudomonas alkaliphila]
NHDCJNKO_00623	CDS	1605				flavin monoamine oxidase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00624	CDS	360				translation initiation factor Sui1 [Thiopseudomonas alkaliphila]
NHDCJNKO_00625	CDS	1485				sodium/proline symporter PutP [Thiopseudomonas alkaliphila]
NHDCJNKO_00626	CDS	309				hypothetical protein
NHDCJNKO_00627	CDS	1140	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
NHDCJNKO_00628	CDS	579				TMEM165/GDT1 family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00629	CDS	501				polyhydroxyalkanoate synthesis repressor PhaR [Thiopseudomonas alkaliphila]
NHDCJNKO_00630	CDS	1221				RNA-guided endonuclease TnpB family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00631	CDS	540	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
NHDCJNKO_00632	CDS	774				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00633	CDS	1074				linear amide C-N hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_00634	CDS	681				hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_00635	CDS	855				pirin family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00636	CDS	711				AzlC family ABC transporter permease [Thiopseudomonas alkaliphila]
NHDCJNKO_00637	CDS	318				AzlD domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00638	CDS	255				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00639	CDS	312				multidrug efflux SMR transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00640	CDS	966				LysR substrate-binding domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00641	tRNA	85				tRNA-Leu(tag)
NHDCJNKO_00642	tRNA	76				tRNA-His(gtg)
NHDCJNKO_00643	tRNA	77				tRNA-Arg(tct)
NHDCJNKO_00644	CDS	858				bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Thiopseudomonas alkaliphila]
NHDCJNKO_00645	CDS	654				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_00646	CDS	4908				alpha-2-macroglobulin [Thiopseudomonas alkaliphila]
NHDCJNKO_00647	CDS	1659				nitrite/sulfite reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_00648	CDS	525				hypothetical protein
NHDCJNKO_00649	CDS	1497				hypothetical protein
NHDCJNKO_00650	CDS	852				formyltetrahydrofolate deformylase [Thiopseudomonas alkaliphila]
NHDCJNKO_00651	CDS	735				VacJ family lipoprotein [Thiopseudomonas alkaliphila]
NHDCJNKO_00652	CDS	1386				cysteine--tRNA ligase [Thiopseudomonas alkaliphila]
NHDCJNKO_00653	CDS	1683				glutamine--tRNA ligase/YqeY domain fusion protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00654	CDS	495				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
NHDCJNKO_00655	CDS	747				UDP-2,3-diacylglucosamine diphosphatase [Thiopseudomonas alkaliphila]
NHDCJNKO_00656	CDS	1314				short-chain fatty acid transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00657	CDS	2343				NAD-dependent DNA ligase LigA [Thiopseudomonas alkaliphila]
NHDCJNKO_00658	CDS	858				cell division protein ZipA [Thiopseudomonas alkaliphila]
NHDCJNKO_00659	CDS	1905				1-deoxy-D-xylulose-5-phosphate synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00660	CDS	345				zinc ribbon domain-containing protein YjdM [Thiopseudomonas alkaliphila]
NHDCJNKO_00661	CDS	1689				30S ribosomal protein S1 [Thiopseudomonas alkaliphila]
NHDCJNKO_00662	CDS	678				(d)CMP kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00663	CDS	2244				bifunctional prephenate dehydrogenase/3-phosphoshikimate 1-carboxyvinyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00664	CDS	1116				histidinol-phosphate transaminase [Thiopseudomonas alkaliphila]
NHDCJNKO_00665	CDS	1095				prephenate dehydratase [Thiopseudomonas alkaliphila]
NHDCJNKO_00666	CDS	1083				3-phosphoserine/phosphohydroxythreonine transaminase [Thiopseudomonas alkaliphila]
NHDCJNKO_00667	CDS	2766				DNA gyrase subunit A [Thiopseudomonas alkaliphila]
NHDCJNKO_00668	CDS	1074				S-methyl-5-thioribose-1-phosphate isomerase [Thiopseudomonas alkaliphila]
NHDCJNKO_00669	CDS	1827				lipid A export permease/ATP-binding protein MsbA [Thiopseudomonas alkaliphila]
NHDCJNKO_00670	CDS	705				DnaA regulatory inactivator Hda [Thiopseudomonas alkaliphila]
NHDCJNKO_00671	CDS	1176				AI-2E family transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00672	CDS	555				CDP-alcohol phosphatidyltransferase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00673	CDS	300				BolA family transcriptional regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_00674	CDS	1338				OprD family porin [Thiopseudomonas alkaliphila]
NHDCJNKO_00675	CDS	639				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00676	CDS	1056				hypothetical protein
NHDCJNKO_00677	CDS	1062				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00678	CDS	801				energy transducer TonB [Thiopseudomonas alkaliphila]
NHDCJNKO_00679	CDS	414				biopolymer transporter ExbD [Thiopseudomonas alkaliphila]
NHDCJNKO_00680	CDS	552				MotA/TolQ/ExbB proton channel family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00681	CDS	1344				MotA/TolQ/ExbB proton channel family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00682	CDS	774				hypothetical protein
NHDCJNKO_00683	CDS	783				class II glutamine amidotransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00684	CDS	552				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00685	CDS	1098				DNA polymerase IV [Thiopseudomonas alkaliphila]
NHDCJNKO_00686	tRNA	77				tRNA-Met(cat)
NHDCJNKO_00687	CDS	267				winged helix-turn-helix domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00688	CDS	915				hypothetical protein
NHDCJNKO_00689	CDS	1554				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00690	CDS	1302				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00691	CDS	807				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00692	CDS	465				flavin reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_00693	CDS	1029				methionine synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00694	CDS	999				hypothetical protein
NHDCJNKO_00695	CDS	828				sulfate ABC transporter permease subunit CysT [Thiopseudomonas alkaliphila]
NHDCJNKO_00696	CDS	834				sulfate ABC transporter permease subunit CysW [Thiopseudomonas alkaliphila]
NHDCJNKO_00697	CDS	975				sulfate ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00698	CDS	1452				pyruvate kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00699	CDS	324				Grx4 family monothiol glutaredoxin [Thiopseudomonas alkaliphila]
NHDCJNKO_00700	CDS	924				ornithine carbamoyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00701	CDS	1083				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00702	CDS	1149				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_00703	CDS	3132				efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_00704	CDS	1419				efflux transporter outer membrane subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_00705	CDS	783				OmpA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00706	CDS	384				hypothetical protein
NHDCJNKO_00707	CDS	1299				acetyl-CoA hydrolase/transferase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00708	CDS	111				hypothetical protein
NHDCJNKO_00709	CDS	2841				RNA polymerase-associated protein RapA [Thiopseudomonas alkaliphila]
NHDCJNKO_00710	CDS	702				tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO [Thiopseudomonas alkaliphila]
NHDCJNKO_00711	CDS	840				UTP--glucose-1-phosphate uridylyltransferase GalU [Thiopseudomonas alkaliphila]
NHDCJNKO_00712	CDS	1314				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
NHDCJNKO_00713	CDS	900				EamA family transporter RarD [Thiopseudomonas alkaliphila]
NHDCJNKO_00714	CDS	327				Na+/H+ antiporter subunit G [Thiopseudomonas alkaliphila]
NHDCJNKO_00715	CDS	270				K+/H+ antiporter subunit F [Thiopseudomonas alkaliphila]
NHDCJNKO_00716	CDS	510				Na+/H+ antiporter subunit E [Thiopseudomonas alkaliphila]
NHDCJNKO_00717	CDS	1497				monovalent cation/H+ antiporter subunit D [Thiopseudomonas alkaliphila]
NHDCJNKO_00718	CDS	2469				monovalent cation/H+ antiporter subunit A [Thiopseudomonas alkaliphila]
NHDCJNKO_00719	CDS	960				zinc-binding alcohol dehydrogenase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00720	CDS	348				hypothetical protein
NHDCJNKO_00721	tRNA	88				tRNA-Leu(taa)
NHDCJNKO_00722	CDS	2022				excinuclease ABC subunit UvrB [Thiopseudomonas alkaliphila]
NHDCJNKO_00723	CDS	1197				aspartate/tyrosine/aromatic aminotransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00724	CDS	714				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00725	CDS	1218				ABC transporter permease [Thiopseudomonas alkaliphila]
NHDCJNKO_00726	CDS	1161				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_00727	CDS	849				S1-like domain-containing RNA-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00728	CDS	600				ribonuclease HII [Thiopseudomonas alkaliphila]
NHDCJNKO_00729	CDS	1134				lipid-A-disaccharide synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00730	CDS	777				acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00731	CDS	441				3-hydroxyacyl-ACP dehydratase FabZ [Thiopseudomonas alkaliphila]
NHDCJNKO_00732	CDS	1029				UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00733	CDS	504				OmpH family outer membrane protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00734	CDS	2370				outer membrane protein assembly factor BamA [Thiopseudomonas alkaliphila]
NHDCJNKO_00735	CDS	1341				RIP metalloprotease RseP [Thiopseudomonas alkaliphila]
NHDCJNKO_00736	CDS	1230				1-deoxy-D-xylulose-5-phosphate reductoisomerase [Thiopseudomonas alkaliphila]
NHDCJNKO_00737	CDS	816				phosphatidate cytidylyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00738	CDS	747				isoprenyl transferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00739	CDS	558				ribosome recycling factor [Thiopseudomonas alkaliphila]
NHDCJNKO_00740	CDS	744				UMP kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00741	CDS	870				translation elongation factor Ts [Thiopseudomonas alkaliphila]
NHDCJNKO_00742	CDS	738				30S ribosomal protein S2 [Thiopseudomonas alkaliphila]
NHDCJNKO_00743	CDS	783				type I methionyl aminopeptidase [Thiopseudomonas alkaliphila]
NHDCJNKO_00744	CDS	2709				[protein-PII] uridylyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00745	CDS	168				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00746	CDS	351				ArsC family reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_00747	CDS	942				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00748	CDS	1209				cysteine desulfurase [Thiopseudomonas alkaliphila]
NHDCJNKO_00749	CDS	402				SufE family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00750	CDS	324				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00751	tRNA	77				tRNA-Val(gac)
NHDCJNKO_00752	CDS	744				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00753	CDS	1410				threonine synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00754	CDS	1305				homoserine dehydrogenase [Thiopseudomonas alkaliphila]
NHDCJNKO_00755	CDS	894				site-specific tyrosine recombinase XerD [Thiopseudomonas alkaliphila]
NHDCJNKO_00756	CDS	1371				MFS transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00757	CDS	528				acyloxyacyl hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_00758	CDS	795				glutamate racemase [Thiopseudomonas alkaliphila]
NHDCJNKO_00759	CDS	771				molybdopterin-synthase adenylyltransferase MoeB [Thiopseudomonas alkaliphila]
NHDCJNKO_00760	CDS	849				peptide chain release factor N(5)-glutamine methyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00761	CDS	1083				peptide chain release factor 1 [Thiopseudomonas alkaliphila]
NHDCJNKO_00762	CDS	1269				glutamyl-tRNA reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_00763	CDS	1734				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00764	CDS	612				lipoprotein insertase outer membrane protein LolB [Thiopseudomonas alkaliphila]
NHDCJNKO_00765	CDS	861				4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00766	tRNA	75				tRNA-Gln(ttg)
NHDCJNKO_00767	CDS	945				ribose-phosphate pyrophosphokinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00768	CDS	648				50S ribosomal protein L25/general stress protein Ctc [Thiopseudomonas alkaliphila]
NHDCJNKO_00769	CDS	585				aminoacyl-tRNA hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_00770	CDS	1101				redox-regulated ATPase YchF [Thiopseudomonas alkaliphila]
NHDCJNKO_00771	CDS	993				YhdH/YhfP family quinone oxidoreductase [Thiopseudomonas alkaliphila]
NHDCJNKO_00772	CDS	1047				protease SohB [Thiopseudomonas alkaliphila]
NHDCJNKO_00773	CDS	312				SCP2 sterol-binding domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00774	CDS	1935				hypothetical protein
NHDCJNKO_00775	CDS	483				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00776	CDS	498				tRNA adenosine(34) deaminase TadA [Thiopseudomonas alkaliphila]
NHDCJNKO_00777	CDS	1041				UDP-N-acetylmuramate dehydrogenase [Thiopseudomonas alkaliphila]
NHDCJNKO_00778	CDS	465				low molecular weight phosphotyrosine protein phosphatase [Thiopseudomonas alkaliphila]
NHDCJNKO_00779	CDS	765				3-deoxy-manno-octulosonate cytidylyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00780	CDS	192				Trm112 family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00781	CDS	1032				tetraacyldisaccharide 4'-kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00782	CDS	2247				DNA internalization-related competence protein ComEC/Rec2 [Thiopseudomonas alkaliphila]
NHDCJNKO_00783	CDS	567				hypothetical protein
NHDCJNKO_00784	CDS	975				cysteine synthase A [Thiopseudomonas alkaliphila]
NHDCJNKO_00785	CDS	111				hypothetical protein
NHDCJNKO_00786	CDS	150				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00787	CDS	1137				sodium ion-translocating decarboxylase subunit beta [Thiopseudomonas alkaliphila]
NHDCJNKO_00788	CDS	2928				sodium-extruding oxaloacetate decarboxylase subunit alpha [Thiopseudomonas alkaliphila]
NHDCJNKO_00789	tRNA	77				tRNA-Arg(acg)
NHDCJNKO_00790	tRNA	77				tRNA-Arg(acg)
NHDCJNKO_00791	tRNA	91				tRNA-Ser(gct)
NHDCJNKO_00792	CDS	183				carbon storage regulator CsrA [Thiopseudomonas alkaliphila]
NHDCJNKO_00793	CDS	1236				aspartate kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_00794	CDS	2628				alanine--tRNA ligase [Thiopseudomonas alkaliphila]
NHDCJNKO_00795	CDS	276				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00796	CDS	1224				aspartate aminotransferase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00797	CDS	825				tRNA 2-thiocytidine(32) synthetase TtcA [Thiopseudomonas alkaliphila]
NHDCJNKO_00798	CDS	1185				MFS transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00799	CDS	690				orotidine-5'-phosphate decarboxylase [Thiopseudomonas alkaliphila]
NHDCJNKO_00800	CDS	177				hypothetical protein
NHDCJNKO_00801	CDS	1389				class II fumarate hydratase [Thiopseudomonas alkaliphila]
NHDCJNKO_00802	CDS	750				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00803	CDS	3453				PAS domain-containing hybrid sensor histidine kinase/response regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_00804	CDS	435				OsmC family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00805	CDS	906				protein translocase subunit SecF [Thiopseudomonas alkaliphila]
NHDCJNKO_00806	CDS	1863				protein translocase subunit SecD [Thiopseudomonas alkaliphila]
NHDCJNKO_00807	CDS	333				preprotein translocase subunit YajC [Thiopseudomonas alkaliphila]
NHDCJNKO_00808	CDS	1125				tRNA guanosine(34) transglycosylase Tgt [Thiopseudomonas alkaliphila]
NHDCJNKO_00809	CDS	1038				tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Thiopseudomonas alkaliphila]
NHDCJNKO_00810	tRNA	87				tRNA-Leu(caa)
NHDCJNKO_00811	CDS	429				DoxX family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00812	CDS	1152				class I SAM-dependent methyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00813	CDS	2355				penicillin acylase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00814	CDS	675				OmpA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00815	CDS	363				GIY-YIG nuclease family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00816	CDS	513				asparaginase domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00817	CDS	654				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_00818	CDS	1404				ATP-dependent RNA helicase RhlB [Thiopseudomonas alkaliphila]
NHDCJNKO_00819	CDS	876				phosphoribosylaminoimidazolesuccinocarboxamide synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00820	CDS	1071				outer membrane protein assembly factor BamC [Thiopseudomonas alkaliphila]
NHDCJNKO_00821	CDS	879				4-hydroxy-tetrahydrodipicolinate synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00822	CDS	561				glycine cleavage system protein R [Thiopseudomonas alkaliphila]
NHDCJNKO_00823	CDS	477				peroxiredoxin [Thiopseudomonas alkaliphila]
NHDCJNKO_00824	CDS	240				sulfurtransferase TusA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00825	CDS	1437				M48 family metalloprotease [Thiopseudomonas alkaliphila]
NHDCJNKO_00826	CDS	1044				putative sulfate exporter family transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00827	CDS	1209				multidrug effflux MFS transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_00828	CDS	951				hypothetical protein
NHDCJNKO_00829	CDS	963				hypothetical protein
NHDCJNKO_00830	CDS	618				hemolysin III family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00831	CDS	660				heme-binding beta-barrel domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00832	CDS	1431				cardiolipin synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_00833	CDS	819				GIY-YIG nuclease family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00834	CDS	423				carboxymuconolactone decarboxylase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00835	CDS	1383				NAD(P)/FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
NHDCJNKO_00836	CDS	462				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_00837	CDS	360				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_00838	CDS	939				adenosylcobinamide-phosphate synthase CbiB [Thiopseudomonas alkaliphila]
NHDCJNKO_00839	CDS	1020				threonine-phosphate decarboxylase CobD [Thiopseudomonas alkaliphila]
NHDCJNKO_00840	CDS	927				cobalamin-binding protein [Thiopseudomonas alkaliphila]
