locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAABECEJ_00523	CDS	321				heavy metal-binding domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00524	CDS	2070				exodeoxyribonuclease V subunit alpha [Thiopseudomonas alkaliphila]
AAABECEJ_00525	CDS	3741				exodeoxyribonuclease V subunit beta [Thiopseudomonas alkaliphila]
AAABECEJ_00526	CDS	3495				exodeoxyribonuclease V subunit gamma [Thiopseudomonas alkaliphila]
AAABECEJ_00527	CDS	315				hypothetical protein
AAABECEJ_00528	CDS	372				phage holin family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00529	CDS	393				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00530	tRNA	90				tRNA-Ser(gga)
AAABECEJ_00531	CDS	369				S16 family serine protease [Thiopseudomonas alkaliphila]
AAABECEJ_00532	CDS	942				tRNA dihydrouridine(20/20a) synthase DusA [Thiopseudomonas alkaliphila]
AAABECEJ_00533	CDS	705				hypothetical protein
AAABECEJ_00534	CDS	2610				bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Thiopseudomonas alkaliphila]
AAABECEJ_00535	CDS	2331				membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family [Thiopseudomonas alkaliphila]
AAABECEJ_00536	CDS	1134				pseudouridine synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00537	CDS	2175				bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Thiopseudomonas alkaliphila]
AAABECEJ_00538	CDS	2376				insulinase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00539	CDS	774				ferredoxin--NADP reductase [Thiopseudomonas alkaliphila]
AAABECEJ_00540	CDS	249				glutaredoxin family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00541	CDS	2292				fatty acid cis/trans isomerase [Thiopseudomonas alkaliphila]
AAABECEJ_00542	CDS	3696				methionine synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00543	CDS	270				hypothetical protein
AAABECEJ_00544	CDS	111				hypothetical protein
AAABECEJ_00545	CDS	168				hypothetical protein
AAABECEJ_00546	CDS	1092				YeeE/YedE family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00547	CDS	951				sulfurtransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00548	CDS	921				universal stress protein [Thiopseudomonas alkaliphila]
AAABECEJ_00549	CDS	462				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00550	CDS	261				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00551	CDS	654				pyridoxamine 5'-phosphate oxidase [Thiopseudomonas alkaliphila]
AAABECEJ_00552	CDS	624				OmpA family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00553	CDS	960				putative 2-dehydropantoate 2-reductase [Thiopseudomonas alkaliphila]
AAABECEJ_00554	CDS	1245				c-type cytochrome biogenesis protein CcmI [Thiopseudomonas alkaliphila]
AAABECEJ_00555	CDS	501				cytochrome c-type biogenesis protein CcmH [Thiopseudomonas alkaliphila]
AAABECEJ_00556	CDS	540				DsbE family thiol:disulfide interchange protein [Thiopseudomonas alkaliphila]
AAABECEJ_00557	CDS	1995				heme lyase CcmF/NrfE family subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00558	CDS	504				cytochrome c maturation protein CcmE [Thiopseudomonas alkaliphila]
AAABECEJ_00559	CDS	177				heme exporter protein CcmD [Thiopseudomonas alkaliphila]
AAABECEJ_00560	CDS	750				heme ABC transporter permease [Thiopseudomonas alkaliphila]
AAABECEJ_00561	CDS	669				heme exporter protein CcmB [Thiopseudomonas alkaliphila]
AAABECEJ_00562	CDS	606				cytochrome c biogenesis heme-transporting ATPase CcmA [Thiopseudomonas alkaliphila]
AAABECEJ_00563	CDS	837				mechanosensitive ion channel [Thiopseudomonas alkaliphila]
AAABECEJ_00564	CDS	408				MliC family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00565	CDS	1140				cation diffusion facilitator family transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00566	CDS	1113				aspartate-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
AAABECEJ_00567	CDS	1083				3-isopropylmalate dehydrogenase [Thiopseudomonas alkaliphila]
AAABECEJ_00568	CDS	648				3-isopropylmalate dehydratase small subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00569	CDS	1425				3-isopropylmalate dehydratase large subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00570	CDS	879				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
AAABECEJ_00571	CDS	567				superoxide dismutase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00572	CDS	1293				NCS2 family permease [Thiopseudomonas alkaliphila]
AAABECEJ_00573	CDS	1008				sulfate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
AAABECEJ_00574	CDS	702				bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG [Thiopseudomonas alkaliphila]
AAABECEJ_00575	CDS	684				HAD-IA family hydrolase [Thiopseudomonas alkaliphila]
AAABECEJ_00576	CDS	744				YciK family oxidoreductase [Thiopseudomonas alkaliphila]
AAABECEJ_00577	CDS	645				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00578	CDS	1218				MFS transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00579	CDS	147				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00580	CDS	393				lactoylglutathione lyase [Thiopseudomonas alkaliphila]
AAABECEJ_00581	CDS	1215				argininosuccinate synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00582	CDS	1047				dihydroorotase [Thiopseudomonas alkaliphila]
AAABECEJ_00583	CDS	687				ribonuclease T [Thiopseudomonas alkaliphila]
AAABECEJ_00584	CDS	1125				branched-chain amino acid ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
AAABECEJ_00585	CDS	927				high-affinity branched-chain amino acid ABC transporter permease LivH [Thiopseudomonas alkaliphila]
AAABECEJ_00586	CDS	1257				high-affinity branched-chain amino acid ABC transporter permease LivM [Thiopseudomonas alkaliphila]
AAABECEJ_00587	CDS	768				high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG [Thiopseudomonas alkaliphila]
AAABECEJ_00588	CDS	705				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
AAABECEJ_00589	CDS	282				HU family DNA-binding protein [Thiopseudomonas alkaliphila]
AAABECEJ_00590	CDS	1326				TRZ/ATZ family hydrolase [Thiopseudomonas alkaliphila]
AAABECEJ_00591	CDS	336				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00592	CDS	621				arylesterase [Thiopseudomonas alkaliphila]
AAABECEJ_00593	CDS	675				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
AAABECEJ_00594	CDS	2490				FtsX-like permease family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00595	CDS	630				isochorismate family cysteine hydrolase YcaC [Thiopseudomonas alkaliphila]
AAABECEJ_00596	CDS	930				pirin family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00597	CDS	660				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00598	CDS	474				transcription elongation factor GreB [Thiopseudomonas alkaliphila]
AAABECEJ_00599	CDS	861				S-formylglutathione hydrolase [Thiopseudomonas alkaliphila]
AAABECEJ_00600	CDS	1119				S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Thiopseudomonas alkaliphila]
AAABECEJ_00601	CDS	2640				aminopeptidase N [Thiopseudomonas alkaliphila]
AAABECEJ_00602	CDS	849				hypothetical protein
AAABECEJ_00603	CDS	276				hypothetical protein
AAABECEJ_00604	CDS	864				rhomboid family intramembrane serine protease [Thiopseudomonas alkaliphila]
AAABECEJ_00605	CDS	963				metallophosphoesterase [Thiopseudomonas alkaliphila]
AAABECEJ_00606	CDS	891				NAD(+) kinase [Thiopseudomonas alkaliphila]
AAABECEJ_00607	CDS	231				sulfurtransferase TusA [Thiopseudomonas alkaliphila]
AAABECEJ_00608	CDS	690				crotonase/enoyl-CoA hydratase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00609	CDS	252				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00610	CDS	501				thiol peroxidase [Thiopseudomonas alkaliphila]
AAABECEJ_00611	CDS	1371				sodium:alanine symporter family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00612	CDS	636				endonuclease III [Thiopseudomonas alkaliphila]
AAABECEJ_00613	CDS	186				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00614	CDS	1182				formate-dependent phosphoribosylglycinamide formyltransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00615	CDS	189				hypothetical protein
AAABECEJ_00616	CDS	522				gamma carbonic anhydrase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00617	CDS	600				CoA pyrophosphatase [Thiopseudomonas alkaliphila]
AAABECEJ_00618	rRNA	110				5S ribosomal RNA
AAABECEJ_00619	rRNA	2889				23S ribosomal RNA
AAABECEJ_00620	tRNA	76				tRNA-Ala(tgc)
AAABECEJ_00621	tRNA	77				tRNA-Ile(gat)
AAABECEJ_00622	rRNA	1534				16S ribosomal RNA
AAABECEJ_00623	CDS	1734				sulfate permease [Thiopseudomonas alkaliphila]
AAABECEJ_00624	CDS	435				TIGR01244 family sulfur transferase [Thiopseudomonas alkaliphila]
AAABECEJ_00625	CDS	864				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
AAABECEJ_00626	CDS	411				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00627	CDS	504				YeeE/YedE family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00628	CDS	717				DNA polymerase III subunit epsilon [Thiopseudomonas alkaliphila]
AAABECEJ_00629	CDS	444				ribonuclease HI [Thiopseudomonas alkaliphila]
AAABECEJ_00630	CDS	735				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00631	CDS	1611				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00632	CDS	1764				thiol reductant ABC exporter subunit CydD [Thiopseudomonas alkaliphila]
AAABECEJ_00633	CDS	870				neutral zinc metallopeptidase [Thiopseudomonas alkaliphila]
AAABECEJ_00634	CDS	351				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00635	CDS	444				RNA polymerase-binding protein DksA [Thiopseudomonas alkaliphila]
AAABECEJ_00636	CDS	1347				tryptophan--tRNA ligase [Thiopseudomonas alkaliphila]
AAABECEJ_00637	CDS	627				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
AAABECEJ_00638	CDS	456				hypothetical protein
AAABECEJ_00639	CDS	1152				MFS transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00640	CDS	615				ATP-dependent zinc protease [Thiopseudomonas alkaliphila]
AAABECEJ_00641	CDS	1527				inactive transglutaminase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00642	CDS	978				alpha-L-glutamate ligase-like protein [Thiopseudomonas alkaliphila]
AAABECEJ_00643	CDS	171				hypothetical protein
AAABECEJ_00644	CDS	2565				ATP-dependent chaperone ClpB [Thiopseudomonas alkaliphila]
AAABECEJ_00645	tmRNA	393	ssrA			transfer-messenger RNA, SsrA
AAABECEJ_00646	CDS	906				sigma-70 family RNA polymerase sigma factor [Thiopseudomonas alkaliphila]
AAABECEJ_00647	CDS	672				IrmA family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00648	CDS	1548				SrfA family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00649	CDS	3099				virulence factor SrfB [Thiopseudomonas alkaliphila]
AAABECEJ_00650	CDS	2736				virulence factor SrfC family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00651	CDS	1086				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00652	CDS	1944				vWA domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00653	CDS	699				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00654	CDS	1224				ABC transporter permease [Thiopseudomonas alkaliphila]
AAABECEJ_00655	CDS	1545				SUMF1/EgtB/PvdO family nonheme iron enzyme [Thiopseudomonas alkaliphila]
AAABECEJ_00656	CDS	744				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00657	CDS	519				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00658	CDS	1518				VWA domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00659	CDS	1305				ferric reductase-like transmembrane domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00660	tRNA	77				tRNA-Met(cat)
AAABECEJ_00661	CDS	582				DJ-1/PfpI family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00662	CDS	1362				glutathione-disulfide reductase [Thiopseudomonas alkaliphila]
AAABECEJ_00663	CDS	342				TusE/DsrC/DsvC family sulfur relay protein [Thiopseudomonas alkaliphila]
AAABECEJ_00664	CDS	303				sulfurtransferase complex subunit TusB [Thiopseudomonas alkaliphila]
AAABECEJ_00665	CDS	360				sulfurtransferase complex subunit TusC [Thiopseudomonas alkaliphila]
AAABECEJ_00666	CDS	393				sulfurtransferase complex subunit TusD [Thiopseudomonas alkaliphila]
AAABECEJ_00667	CDS	423				MerR family transcriptional regulator [Thiopseudomonas alkaliphila]
AAABECEJ_00668	CDS	309				integration host factor subunit alpha [Thiopseudomonas alkaliphila]
AAABECEJ_00669	CDS	2382				phenylalanine--tRNA ligase subunit beta [Thiopseudomonas alkaliphila]
AAABECEJ_00670	CDS	1017				phenylalanine--tRNA ligase subunit alpha [Thiopseudomonas alkaliphila]
AAABECEJ_00671	CDS	357				50S ribosomal protein L20 [Thiopseudomonas alkaliphila]
AAABECEJ_00672	CDS	195				50S ribosomal protein L35 [Thiopseudomonas alkaliphila]
AAABECEJ_00673	CDS	555				translation initiation factor IF-3 [Thiopseudomonas alkaliphila]
AAABECEJ_00674	CDS	1923				threonine--tRNA ligase [Thiopseudomonas alkaliphila]
AAABECEJ_00675	CDS	1737				L,D-transpeptidase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00676	CDS	726				murein L,D-transpeptidase catalytic domain family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00677	CDS	1287				serine--tRNA ligase [Thiopseudomonas alkaliphila]
AAABECEJ_00678	CDS	384				fluoride efflux transporter CrcB [Thiopseudomonas alkaliphila]
AAABECEJ_00679	CDS	1323				replication-associated recombination protein A [Thiopseudomonas alkaliphila]
AAABECEJ_00680	CDS	651				outer membrane lipoprotein chaperone LolA [Thiopseudomonas alkaliphila]
AAABECEJ_00681	CDS	3018				hypothetical protein
AAABECEJ_00682	CDS	714				leucyl/phenylalanyl-tRNA--protein transferase [Thiopseudomonas alkaliphila]
AAABECEJ_00683	CDS	723				arginyltransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00684	CDS	219				MULTISPECIES: translation initiation factor IF-1 [Pseudomonadaceae]
AAABECEJ_00685	CDS	951				tRNA-dihydrouridine synthase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00686	CDS	444				thioesterase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00687	CDS	645				bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase [Thiopseudomonas alkaliphila]
AAABECEJ_00688	CDS	1815				phosphogluconate dehydratase [Thiopseudomonas alkaliphila]
AAABECEJ_00689	CDS	663				6-phosphogluconolactonase [Thiopseudomonas alkaliphila]
AAABECEJ_00690	CDS	279				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
AAABECEJ_00691	CDS	465				hypothetical protein
AAABECEJ_00692	CDS	1710				class I poly(R)-hydroxyalkanoic acid synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00693	CDS	1398				efflux transporter outer membrane subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00694	CDS	3111				efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00695	CDS	3087				multidrug efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00696	CDS	1293				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
AAABECEJ_00697	CDS	1023				quinone-dependent dihydroorotate dehydrogenase [Thiopseudomonas alkaliphila]
AAABECEJ_00698	CDS	489				YchJ family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00699	CDS	2145				ATP-dependent DNA helicase DinG [Thiopseudomonas alkaliphila]
AAABECEJ_00700	CDS	1158				serine hydrolase domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00701	CDS	279				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00702	CDS	765				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00703	CDS	1887				molecular chaperone HtpG [Thiopseudomonas alkaliphila]
AAABECEJ_00704	CDS	1632				CTP synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00705	CDS	846				3-deoxy-8-phosphooctulonate synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00706	CDS	1359				phosphopyruvate hydratase [Thiopseudomonas alkaliphila]
AAABECEJ_00707	CDS	285				septum formation initiator family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00708	CDS	726				2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00709	CDS	591				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00710	CDS	1293				NAD(P)/FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
AAABECEJ_00711	CDS	867				universal stress protein [Thiopseudomonas alkaliphila]
AAABECEJ_00712	CDS	1692				long-chain-fatty-acid--CoA ligase FadD1 [Thiopseudomonas alkaliphila]
AAABECEJ_00713	CDS	471				MaoC family dehydratase [Thiopseudomonas alkaliphila]
AAABECEJ_00714	CDS	669				pseudouridine synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00715	CDS	456				flavodoxin domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00716	CDS	2262				ATP-dependent Clp protease ATP-binding subunit ClpA [Thiopseudomonas alkaliphila]
AAABECEJ_00717	CDS	348				ATP-dependent Clp protease adapter ClpS [Thiopseudomonas alkaliphila]
AAABECEJ_00718	CDS	213				cold-shock protein [Thiopseudomonas alkaliphila]
AAABECEJ_00719	CDS	519				copper chaperone PCu(A)C [Thiopseudomonas alkaliphila]
AAABECEJ_00720	CDS	1341				outer membrane protein transport protein [Thiopseudomonas alkaliphila]
AAABECEJ_00721	CDS	1434				D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase [Thiopseudomonas alkaliphila]
AAABECEJ_00722	CDS	1092				cell division protein ZapE [Thiopseudomonas alkaliphila]
AAABECEJ_00723	CDS	1065				LPS export ABC transporter permease LptG [Thiopseudomonas alkaliphila]
AAABECEJ_00724	CDS	1077				LPS export ABC transporter permease LptF [Thiopseudomonas alkaliphila]
AAABECEJ_00725	CDS	1482				leucyl aminopeptidase [Thiopseudomonas alkaliphila]
AAABECEJ_00726	CDS	417				DNA polymerase III subunit chi [Thiopseudomonas alkaliphila]
AAABECEJ_00727	CDS	2085				BCCT family transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00728	CDS	222				YgdI/YgdR family lipoprotein [Thiopseudomonas alkaliphila]
AAABECEJ_00729	CDS	864				polyamine aminopropyltransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00730	CDS	993				HTH-type transcriptional regulator CysB [Thiopseudomonas alkaliphila]
AAABECEJ_00731	CDS	321				thiosulfate sulfurtransferase GlpE [Thiopseudomonas alkaliphila]
AAABECEJ_00732	CDS	834				symmetrical bis(5'-nucleosyl)-tetraphosphatase [Thiopseudomonas alkaliphila]
AAABECEJ_00733	CDS	372				Co2+/Mg2+ efflux protein ApaG [Thiopseudomonas alkaliphila]
AAABECEJ_00734	CDS	807				16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Thiopseudomonas alkaliphila]
AAABECEJ_00735	CDS	1395				MATE family efflux transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00736	CDS	750				glucosamine-6-phosphate deaminase [Thiopseudomonas alkaliphila]
AAABECEJ_00737	CDS	357				BON domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00738	CDS	198				CsbD family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00739	CDS	840				inositol monophosphatase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00740	CDS	714				7-cyano-7-deazaguanine synthase QueC [Thiopseudomonas alkaliphila]
AAABECEJ_00741	CDS	444				6-carboxytetrahydropterin synthase QueD [Thiopseudomonas alkaliphila]
AAABECEJ_00742	CDS	657				7-carboxy-7-deazaguanine synthase QueE [Thiopseudomonas alkaliphila]
AAABECEJ_00743	CDS	444				hemerythrin domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00744	CDS	315				SMR family transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00745	CDS	387				multidrug efflux SMR transporter [Thiopseudomonas alkaliphila]
AAABECEJ_00746	CDS	2157				DNA helicase RecQ [Thiopseudomonas alkaliphila]
AAABECEJ_00747	CDS	762				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00748	CDS	270				metal-sensing transcriptional repressor [Thiopseudomonas alkaliphila]
AAABECEJ_00749	CDS	315				PepSY domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00750	CDS	795				SpoIIE family protein phosphatase [Thiopseudomonas alkaliphila]
AAABECEJ_00751	CDS	495				STAS domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00752	CDS	693				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00753	CDS	609				tRNA-(ms[2]io[6]A)-hydroxylase [Thiopseudomonas alkaliphila]
AAABECEJ_00754	CDS	966				lipoyl synthase [Thiopseudomonas alkaliphila]
AAABECEJ_00755	CDS	660				lipoyl(octanoyl) transferase LipB [Thiopseudomonas alkaliphila]
AAABECEJ_00756	CDS	282				hypothetical protein
AAABECEJ_00757	CDS	1161				D-alanyl-D-alanine carboxypeptidase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00758	CDS	993				septal ring lytic transglycosylase RlpA family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00759	CDS	1017				lytic murein transglycosylase B [Thiopseudomonas alkaliphila]
AAABECEJ_00760	CDS	1140				rod shape-determining protein RodA [Thiopseudomonas alkaliphila]
AAABECEJ_00761	CDS	1890				penicillin-binding protein 2 [Thiopseudomonas alkaliphila]
AAABECEJ_00762	CDS	468				23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH [Thiopseudomonas alkaliphila]
AAABECEJ_00763	CDS	363				ribosome silencing factor [Thiopseudomonas alkaliphila]
AAABECEJ_00764	CDS	645				nicotinate-nucleotide adenylyltransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00765	CDS	1278				glutamate-5-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
AAABECEJ_00766	CDS	750				DNA-3-methyladenine glycosylase [Thiopseudomonas alkaliphila]
AAABECEJ_00767	CDS	1314				bifunctional DedA family/phosphatase PAP2 family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00768	CDS	846				MoxR family ATPase [Thiopseudomonas alkaliphila]
AAABECEJ_00769	CDS	1179				VWA domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00770	CDS	738				S-methyl-5'-thioinosine phosphorylase [Thiopseudomonas alkaliphila]
AAABECEJ_00771	CDS	1047				beta-N-acetylhexosaminidase [Thiopseudomonas alkaliphila]
AAABECEJ_00772	CDS	495				L,D-transpeptidase [Thiopseudomonas alkaliphila]
AAABECEJ_00773	CDS	699				TetR/AcrR family transcriptional regulator [Thiopseudomonas alkaliphila]
AAABECEJ_00774	CDS	834				undecaprenyl-diphosphate phosphatase [Thiopseudomonas alkaliphila]
AAABECEJ_00775	CDS	1209				nicotinate phosphoribosyltransferase [Thiopseudomonas alkaliphila]
AAABECEJ_00776	CDS	558				nitroreductase [Thiopseudomonas alkaliphila]
AAABECEJ_00777	CDS	1065				transposase [Thiopseudomonas alkaliphila]
AAABECEJ_00778	CDS	417				IS200/IS605 family transposase [Thiopseudomonas alkaliphila]
AAABECEJ_00779	CDS	2001				nucleoside-diphosphate sugar epimerase/dehydratase [Thiopseudomonas alkaliphila]
AAABECEJ_00780	CDS	1176				DegT/DnrJ/EryC1/StrS aminotransferase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00781	CDS	1215	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
AAABECEJ_00782	CDS	1221				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
AAABECEJ_00783	CDS	1800				heparinase II/III-family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00784	CDS	1134				UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) [Thiopseudomonas alkaliphila]
AAABECEJ_00785	CDS	1212				UDP-N-acetyl-D-mannosamine dehydrogenase [Thiopseudomonas alkaliphila]
AAABECEJ_00786	CDS	963				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00787	CDS	1104				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00788	CDS	1032				glycosyltransferase family 1 protein [Thiopseudomonas alkaliphila]
AAABECEJ_00789	CDS	1152				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
AAABECEJ_00790	CDS	1356				O-antigen polymerase [Thiopseudomonas alkaliphila]
AAABECEJ_00791	CDS	1095				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00792	CDS	1680				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00793	CDS	1131				CapA family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00794	CDS	1350				lipopolysaccharide biosynthesis protein [Thiopseudomonas alkaliphila]
AAABECEJ_00795	CDS	1062				NAD-dependent epimerase/dehydratase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00796	CDS	1278				Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB [Thiopseudomonas alkaliphila]
AAABECEJ_00797	CDS	1374				O-antigen ligase family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00798	CDS	750				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00799	CDS	753				capsular biosynthesis protein [Thiopseudomonas alkaliphila]
AAABECEJ_00800	CDS	2235				polysaccharide biosynthesis tyrosine autokinase [Thiopseudomonas alkaliphila]
AAABECEJ_00801	CDS	564				polysaccharide biosynthesis/export family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00802	CDS	1215				outer membrane beta-barrel protein [Thiopseudomonas alkaliphila]
AAABECEJ_00803	CDS	393				hypothetical protein [Thiopseudomonas alkaliphila]
AAABECEJ_00804	CDS	738				fumarate/nitrate reduction transcriptional regulator Fnr [Thiopseudomonas alkaliphila]
AAABECEJ_00805	tRNA	77				tRNA-Pro(ggg)
AAABECEJ_00806	CDS	345				YdbL family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00807	CDS	195				YnbE family lipoprotein [Thiopseudomonas alkaliphila]
AAABECEJ_00808	CDS	2124				YdbH domain-containing protein [Thiopseudomonas alkaliphila]
AAABECEJ_00809	CDS	1083				OmpA family protein [Thiopseudomonas alkaliphila]
AAABECEJ_00810	CDS	600				RNA polymerase sigma factor SigX [Thiopseudomonas alkaliphila]
